activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:31Z,-8.05554833,-34.95434833,135.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:32Z,-8.05555232,-34.954344,135.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:33Z,-8.05556399,-34.95433168,135.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:34Z,-8.05557365,-34.95431634,134.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:35Z,-8.05558631,-34.95429302,133.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:36Z,-8.05559397,-34.95427203,133.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:37Z,-8.0556003,-34.95424803,133.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:38Z,-8.0555983,-34.95423004,134.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:39Z,-8.05559065,-34.95422271,134.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:40Z,-8.05557631,-34.95422804,133.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:41Z,-8.05555999,-34.95423604,132.0,30.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:42Z,-8.055545,-34.95424137,132.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:43Z,-8.055537,-34.95424037,132.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:44Z,-8.05553334,-34.95423504,130.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:45Z,-8.05553135,-34.95422805,128.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:46Z,-8.05552902,-34.95421873,128.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:47Z,-8.05552603,-34.95420873,127.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:48Z,-8.05551971,-34.95420106,127.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:49Z,-8.05551204,-34.95419407,125.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:50Z,-8.05550604,-34.95418707,125.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:51Z,-8.05550172,-34.95417841,124.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:52Z,-8.05549939,-34.95416741,124.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:53Z,-8.05549707,-34.95415576,123.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:54Z,-8.05549507,-34.95414377,123.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:55Z,-8.05549274,-34.95413178,121.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:56Z,-8.05549207,-34.95412078,120.0,32.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:57Z,-8.05549075,-34.95410944,120.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:58Z,-8.05549275,-34.95409611,120.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:57:59Z,-8.05549608,-34.95407978,120.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:58:00Z,-8.05549907,-34.95406412,119.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:58:01Z,-8.05550107,-34.95404912,119.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:58:02Z,-8.05549907,-34.9540368,120.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:58:03Z,-8.05549207,-34.9540268,120.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:58:04Z,-8.05548541,-34.95401681,120.0,31.0
2023-07-04T22:57:09Z,walk,2023-07-04T22:58:05Z,-8.05547976,-34.95400547,120.0,31.0
