activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:45Z,-8.05198833,-34.94872167,91,33
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:48Z,-8.05171667,-34.94870001,93,33
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:49Z,-8.05170901,-34.948702,93,33
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:50Z,-8.05169734,-34.948706,93,33
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:51Z,-8.05167902,-34.94871766,93,33
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:53Z,-8.05149335,-34.94879332,93,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:54Z,-8.0514837,-34.94879899,93,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:55Z,-8.05146437,-34.94880932,93,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:03:58Z,-8.05132838,-34.94888498,93,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:03Z,-8.05098173,-34.94898498,91,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:04Z,-8.05099905,-34.94898797,91,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:05Z,-8.05101438,-34.94899597,91,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:06Z,-8.05103105,-34.94900529,93,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:07Z,-8.05104338,-34.94901695,93,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:08Z,-8.05104538,-34.94902628,94,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:09Z,-8.05103705,-34.94903794,95,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:10Z,-8.05102238,-34.94905093,97,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:11Z,-8.05100672,-34.94906493,98,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:12Z,-8.05098739,-34.94907793,99,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:13Z,-8.05096139,-34.94909325,99,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:15Z,-8.05091673,-34.94914825,99,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:16Z,-8.05092273,-34.94915025,100,67
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:17Z,-8.05094506,-34.94915592,101,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:18Z,-8.05097038,-34.94916358,102,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:19Z,-8.05099572,-34.94917424,102,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:20Z,-8.05101771,-34.94918524,103,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:21Z,-8.05103304,-34.9491969,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:22Z,-8.05104771,-34.94921156,104,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:23Z,-8.0510617,-34.94922722,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:24Z,-8.05107736,-34.94924322,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:25Z,-8.05109235,-34.94925956,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:26Z,-8.05110735,-34.94927488,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:27Z,-8.05112034,-34.94929088,104,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:28Z,-8.05113434,-34.9493062,103,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:29Z,-8.05114534,-34.94932119,103,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:30Z,-8.05115667,-34.94933586,102,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:31Z,-8.05116632,-34.94935253,102,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:32Z,-8.05117698,-34.94936785,103,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:33Z,-8.05118531,-34.94938484,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:34Z,-8.05119665,-34.94940051,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:35Z,-8.05121098,-34.94941383,104,64
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:36Z,-8.0512253,-34.94942583,105,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:37Z,-8.05123764,-34.94943782,105,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:38Z,-8.05124696,-34.94945115,109,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:39Z,-8.05125463,-34.94946648,110,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:40Z,-8.05126328,-34.9494838,112,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:41Z,-8.05127428,-34.94950112,112,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:42Z,-8.05128627,-34.94951746,112,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:43Z,-8.05129793,-34.94953178,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:44Z,-8.05130726,-34.94954578,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:45Z,-8.05131892,-34.94955978,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:46Z,-8.05133292,-34.94957511,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:47Z,-8.05134825,-34.94959077,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:48Z,-8.05136524,-34.94960677,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:49Z,-8.05138258,-34.94962243,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:50Z,-8.05139757,-34.94963843,113,66
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:51Z,-8.05141022,-34.94965042,113,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:52Z,-8.05142255,-34.94965975,114,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:53Z,-8.05143055,-34.94966907,115,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:54Z,-8.05143287,-34.9496784,116,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:55Z,-8.05143354,-34.9496894,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:56Z,-8.05143619,-34.9497004,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:57Z,-8.05144153,-34.94971205,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:58Z,-8.05144752,-34.94972605,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:04:59Z,-8.05145384,-34.94974038,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:00Z,-8.05145784,-34.94975471,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:01Z,-8.05145883,-34.9497667,117,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:02Z,-8.05145983,-34.94977869,115,65
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:03Z,-8.05146015,-34.94979202,114,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:04Z,-8.0514585,-34.94980536,114,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:05Z,-8.05145351,-34.94981835,115,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:06Z,-8.05144784,-34.94983,116,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:07Z,-8.05144451,-34.94984367,118,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:08Z,-8.05144418,-34.949857,118,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:09Z,-8.05144484,-34.94986933,118,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:10Z,-8.05144817,-34.94988098,118,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:11Z,-8.05145351,-34.94989132,118,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:12Z,-8.0514615,-34.94990165,118,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:13Z,-8.05146749,-34.94991297,119,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:14Z,-8.05147149,-34.9499253,119,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:15Z,-8.05147648,-34.94993995,120,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:16Z,-8.05148014,-34.94995629,121,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:17Z,-8.0514828,-34.94997195,121,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:18Z,-8.05148513,-34.94998694,121,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:19Z,-8.05149046,-34.9499986,121,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:20Z,-8.05149612,-34.95000992,121,63
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:21Z,-8.05150278,-34.95002059,122,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:22Z,-8.05150944,-34.95003291,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:23Z,-8.05151777,-34.95004491,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:24Z,-8.05153044,-34.95005625,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:25Z,-8.05154309,-34.95006857,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:26Z,-8.05155076,-34.95008323,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:27Z,-8.05155409,-34.95009723,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:28Z,-8.0515531,-34.95010956,123,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:29Z,-8.0515521,-34.95012088,122,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:30Z,-8.05155078,-34.95013254,121,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:31Z,-8.05154979,-34.9501452,121,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:32Z,-8.05154746,-34.9501592,121,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:33Z,-8.05154447,-34.95017453,121,31
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:34Z,-8.0515418,-34.95019019,121,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:35Z,-8.05154113,-34.95020652,121,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:36Z,-8.05154213,-34.95022219,121,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:37Z,-8.0515448,-34.95023484,121,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:38Z,-8.0515448,-34.95024784,121,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:39Z,-8.0515418,-34.95026151,122,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:40Z,-8.05153948,-34.95027483,122,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:41Z,-8.05153782,-34.95028883,123,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:42Z,-8.05153582,-34.9503015,123,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:43Z,-8.05153315,-34.95031517,123,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:44Z,-8.05152915,-34.95032949,123,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:45Z,-8.0515225,-34.95034248,123,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:46Z,-8.05151316,-34.95035415,123,32
2022-12-27T22:03:19Z,walk,2022-12-27T22:05:47Z,-8.05150183,-34.95036514,122,32
