activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence,duration_seconds
2024-05-07T22:55:34Z,run,2024-05-07 22:55:38+00:00,-8.05278333,-34.94858333,122,0.0,,0.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:39+00:00,-8.052789,-34.94858567,122,0.0,,1.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:40+00:00,-8.05279699,-34.94859199,122,0.0,,2.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:41+00:00,-8.05281265,-34.94860032,123,0.0,,3.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:42+00:00,-8.05283265,-34.94860966,123,0.0,,4.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:43+00:00,-8.05285597,-34.94861998,124,0.0,,5.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:44+00:00,-8.05287963,-34.94862864,125,0.0,88.0,6.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:45+00:00,-8.05290463,-34.94863597,125,0.0,88.0,7.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:46+00:00,-8.05293162,-34.9486433,124,0.0,87.0,8.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:47+00:00,-8.05295995,-34.94865029,124,0.0,87.0,9.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:48+00:00,-8.05298761,-34.94865563,124,0.0,87.0,10.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:49+00:00,-8.05301393,-34.94866128,125,1.2699999809265137,88.0,11.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:50+00:00,-8.05303926,-34.94867128,125,2.5899999141693115,88.0,12.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:51+00:00,-8.05306425,-34.94868161,126,2.6600000858306885,89.0,13.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:52+00:00,-8.05308659,-34.94869194,126,2.7200000286102295,88.0,14.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:53+00:00,-8.05311124,-34.94869961,126,2.75,88.0,15.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:55+00:00,-8.05313323,-34.94870993,126,2.75,88.0,17.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:56+00:00,-8.05315722,-34.9487166,127,2.740000009536743,87.0,18.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:57+00:00,-8.05318189,-34.94872459,127,2.740000009536743,87.0,19.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:58+00:00,-8.05320322,-34.94873459,127,2.7100000381469727,87.0,20.0
2024-05-07T22:55:34Z,run,2024-05-07 22:55:59+00:00,-8.05322121,-34.94874725,127,2.680000066757202,88.0,21.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:00+00:00,-8.0532382,-34.94876125,127,2.6500000953674316,88.0,22.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:01+00:00,-8.05325387,-34.94877491,127,2.609999895095825,87.0,23.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:02+00:00,-8.05327053,-34.94878858,127,2.549999952316284,87.0,24.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:03+00:00,-8.05328819,-34.94880258,127,2.549999952316284,87.0,25.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:04+00:00,-8.05330518,-34.94881624,126,2.4600000381469727,88.0,26.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:05+00:00,-8.05332017,-34.94883057,124,2.4000000953674316,87.0,27.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:06+00:00,-8.0533355,-34.9488439,124,2.380000114440918,87.0,28.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:07+00:00,-8.0533515,-34.94885723,124,2.359999895095825,87.0,29.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:08+00:00,-8.05336716,-34.94887056,123,2.319999933242798,87.0,30.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:09+00:00,-8.05338215,-34.94888456,123,2.319999933242798,87.0,31.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:10+00:00,-8.05339882,-34.94889888,123,2.2799999713897705,87.0,32.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:11+00:00,-8.05341614,-34.94891321,123,2.2699999809265137,86.0,33.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:12+00:00,-8.05343414,-34.9489262,124,2.2699999809265137,87.0,34.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:13+00:00,-8.05345248,-34.94893887,125,2.259999990463257,87.0,35.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:14+00:00,-8.05347047,-34.94895119,125,2.2699999809265137,87.0,36.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:15+00:00,-8.05348847,-34.94896219,125,2.2699999809265137,87.0,37.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:16+00:00,-8.05350612,-34.94897286,125,2.2899999618530273,87.0,38.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:17+00:00,-8.05352312,-34.94898318,125,2.299999952316284,87.0,39.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:18+00:00,-8.05354111,-34.94899418,125,2.299999952316284,87.0,40.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:19+00:00,-8.05355911,-34.94900485,126,2.319999933242798,87.0,41.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:20+00:00,-8.05357844,-34.94901717,126,2.3299999237060547,87.0,42.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:21+00:00,-8.05359809,-34.94902951,126,2.3299999237060547,87.0,43.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:22+00:00,-8.05361609,-34.94903883,127,2.3299999237060547,87.0,44.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:23+00:00,-8.05363408,-34.9490445,127,2.319999933242798,87.0,45.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:24+00:00,-8.05365242,-34.9490485,127,2.2799999713897705,87.0,46.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:25+00:00,-8.05367108,-34.94905282,127,2.259999990463257,87.0,47.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:26+00:00,-8.05369041,-34.94905815,127,2.259999990463257,88.0,48.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:27+00:00,-8.05370974,-34.94906481,127,2.259999990463257,88.0,49.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:28+00:00,-8.05372873,-34.94907248,127,2.25,87.0,50.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:29+00:00,-8.05374605,-34.94908081,127,2.25,88.0,51.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:30+00:00,-8.05376504,-34.94909081,127,2.25,87.0,52.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:31+00:00,-8.05378403,-34.94910147,127,2.25,88.0,53.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:32+00:00,-8.05380337,-34.9491118,126,2.25,88.0,54.0
2024-05-07T22:55:34Z,run,2024-05-07 22:56:33+00:00,-8.05382169,-34.94912247,126,2.25,88.0,55.0
