activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,duration_seconds
2023-07-25T22:36:47Z,run,2023-07-25 22:37:25+00:00,-8.04825833,-34.95175167,129,88,0.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:26+00:00,-8.04825701,-34.95175766,129,88,1.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:27+00:00,-8.04825867,-34.95177066,129,88,2.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:28+00:00,-8.04826333,-34.95178965,129,88,3.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:29+00:00,-8.04826633,-34.95181098,129,88,4.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:30+00:00,-8.04826799,-34.95183331,129,88,5.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:31+00:00,-8.04826466,-34.95185498,130,88,6.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:32+00:00,-8.04825733,-34.95187797,130,88,7.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:33+00:00,-8.04824167,-34.95189863,130,88,8.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:34+00:00,-8.04822101,-34.95191862,131,88,9.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:35+00:00,-8.04822267,-34.95194428,131,88,10.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:36+00:00,-8.048223,-34.95196961,131,88,11.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:37+00:00,-8.04822833,-34.95199761,131,88,12.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:38+00:00,-8.04823066,-34.95202461,131,88,13.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:39+00:00,-8.04823465,-34.95204961,131,88,14.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:40+00:00,-8.0482373,-34.95207427,132,88,15.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:41+00:00,-8.0482463,-34.95209961,133,88,16.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:42+00:00,-8.04825629,-34.95212526,133,88,17.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:43+00:00,-8.04826163,-34.95215092,133,88,18.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:44+00:00,-8.04826328,-34.95217724,133,88,19.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:45+00:00,-8.04826662,-34.95220424,132,88,20.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:46+00:00,-8.04827362,-34.95223224,132,88,21.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:47+00:00,-8.04828561,-34.95225991,132,88,22.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:48+00:00,-8.04829826,-34.95228657,133,88,23.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:49+00:00,-8.04831559,-34.9523139,133,89,24.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:50+00:00,-8.04833625,-34.9523419,133,89,25.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:51+00:00,-8.04835592,-34.95236923,133,89,26.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:52+00:00,-8.04836992,-34.95239556,133,88,27.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:53+00:00,-8.04837958,-34.95242088,133,88,28.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:54+00:00,-8.04838724,-34.95244555,133,88,29.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:55+00:00,-8.04839457,-34.9524722,133,88,30.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:56+00:00,-8.04840056,-34.95249586,133,88,31.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:57+00:00,-8.04840089,-34.95251886,132,88,32.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:59+00:00,-8.04840822,-34.95254386,131,88,34.0
2023-07-25T22:36:47Z,run,2023-07-25 22:37:59+00:00,-8.04841521,-34.95256985,131,88,34.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:00+00:00,-8.04842655,-34.95259718,131,87,35.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:01+00:00,-8.04843255,-34.95262351,131,88,36.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:02+00:00,-8.04843487,-34.95264916,131,88,37.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:03+00:00,-8.04843853,-34.95267383,131,88,38.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:04+00:00,-8.04844786,-34.95269815,131,88,39.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:05+00:00,-8.04846252,-34.95272382,130,89,40.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:06+00:00,-8.04847952,-34.95274748,131,88,41.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:07+00:00,-8.04849884,-34.95277013,131,88,42.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:08+00:00,-8.04851484,-34.95279012,130,88,43.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:09+00:00,-8.04853183,-34.95280979,130,88,44.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:10+00:00,-8.04854916,-34.95282946,128,88,45.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:11+00:00,-8.04856115,-34.95284645,127,88,46.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:12+00:00,-8.04857548,-34.95286377,126,88,47.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:13+00:00,-8.04859313,-34.95288044,127,88,48.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:14+00:00,-8.04862113,-34.95289543,127,88,49.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:15+00:00,-8.04864347,-34.95290709,127,88,50.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:16+00:00,-8.04866312,-34.95291775,127,88,51.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:17+00:00,-8.04867845,-34.95292708,126,89,52.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:18+00:00,-8.04869145,-34.95293441,126,89,53.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:19+00:00,-8.04870378,-34.9529404,125,88,54.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:20+00:00,-8.0487161,-34.95294606,125,89,55.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:21+00:00,-8.04872809,-34.95295105,125,89,56.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:22+00:00,-8.04873909,-34.95295539,125,89,57.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:23+00:00,-8.04876542,-34.95295473,125,89,58.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:24+00:00,-8.04879241,-34.95295306,125,89,59.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:25+00:00,-8.04881507,-34.95294741,124,89,60.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:26+00:00,-8.04883506,-34.95293875,124,89,61.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:27+00:00,-8.04885906,-34.95294608,124,89,62.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:28+00:00,-8.04888472,-34.95295374,123,89,63.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:29+00:00,-8.04891204,-34.95296107,123,89,64.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:30+00:00,-8.0489417,-34.9529684,123,89,65.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:31+00:00,-8.04897069,-34.9529754,123,89,66.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:33+00:00,-8.04861969,-34.9530314,123,88,68.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:35+00:00,-8.04843969,-34.95307139,123,88,70.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:39+00:00,-8.04799803,-34.95309305,123,88,74.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:45+00:00,-8.04805136,-34.95310304,123,88,80.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:46+00:00,-8.04804303,-34.95310205,123,88,81.0
2023-07-25T22:36:47Z,run,2023-07-25 22:38:47+00:00,-8.04804536,-34.95309405,123,88,82.0
