activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence
2023-03-25T20:46:33Z,run,2023-03-25T20:46:43Z,-8.05552333,-34.953815,141.0,
2023-03-25T20:46:33Z,run,2023-03-25T20:46:44Z,-8.05553467,-34.95381866,141.0,
2023-03-25T20:46:33Z,run,2023-03-25T20:46:45Z,-8.05555,-34.95383466,142.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:46Z,-8.05555666,-34.95384365,142.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:47Z,-8.05554667,-34.95384132,142.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:48Z,-8.05552434,-34.95383366,142.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:49Z,-8.05550001,-34.95382232,142.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:50Z,-8.05547434,-34.95381067,142.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:51Z,-8.05544669,-34.953794,143.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:52Z,-8.05541935,-34.95377401,142.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:53Z,-8.0553917,-34.95375368,142.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:54Z,-8.05536603,-34.95373469,141.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:55Z,-8.05534104,-34.95371969,140.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:56Z,-8.05531871,-34.95370703,140.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:57Z,-8.05529738,-34.95369703,140.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:58Z,-8.05527805,-34.95368937,140.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:46:59Z,-8.05525673,-34.95367637,141.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:00Z,-8.05523439,-34.95365838,141.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:01Z,-8.0552154,-34.95363605,141.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:02Z,-8.05520108,-34.95361272,141.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:03Z,-8.05519341,-34.95358973,142.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:04Z,-8.05518842,-34.95356707,143.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:05Z,-8.05518176,-34.95353775,143.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:06Z,-8.05517242,-34.95350741,144.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:07Z,-8.05516277,-34.95347475,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:08Z,-8.05515478,-34.95344209,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:09Z,-8.05514878,-34.95341009,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:10Z,-8.05514444,-34.95338077,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:11Z,-8.05513812,-34.95335143,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:12Z,-8.05513313,-34.95332478,146.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:13Z,-8.05513047,-34.95329744,145.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:14Z,-8.05512881,-34.95327145,145.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:15Z,-8.05512747,-34.95324645,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:16Z,-8.05512615,-34.95322246,145.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:17Z,-8.05512516,-34.95319913,146.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:18Z,-8.0551235,-34.95317747,147.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:19Z,-8.05512284,-34.95315547,149.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:20Z,-8.05512317,-34.95313181,149.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:21Z,-8.05512483,-34.95310715,150.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:22Z,-8.05512716,-34.95308248,151.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:23Z,-8.05512683,-34.95305482,152.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:24Z,-8.05512584,-34.95302748,153.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:25Z,-8.05512484,-34.95300149,154.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:26Z,-8.05512451,-34.95297416,155.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:27Z,-8.05512186,-34.9529495,155.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:28Z,-8.05512119,-34.95292617,154.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:29Z,-8.05512352,-34.95290451,154.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:30Z,-8.05512451,-34.95288118,154.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:31Z,-8.05512684,-34.95285686,152.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:32Z,-8.05513183,-34.95283219,151.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:33Z,-8.05513948,-34.95280853,151.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:34Z,-8.05514882,-34.9527862,151.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:35Z,-8.05515948,-34.95276387,151.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:36Z,-8.05517014,-34.95274187,151.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:37Z,-8.05517813,-34.95271888,152.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:38Z,-8.05518312,-34.95269521,152.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:39Z,-8.05518645,-34.95267122,152.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:40Z,-8.05518979,-34.95264655,152.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:41Z,-8.05519211,-34.95262222,153.0,88.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:42Z,-8.05519343,-34.9525979,153.0,87.0
2023-03-25T20:46:33Z,run,2023-03-25T20:47:43Z,-8.0551941,-34.9525739,153.0,87.0
