activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed,duration_seconds
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:23+00:00,-8.051805,-34.94859,100,59,0.6800000071525574,0.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:24+00:00,-8.05180167,-34.94858833,106,59,0.6800000071525574,1.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:25+00:00,-8.051812,-34.94859699,110,59,0.5899999737739563,2.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:26+00:00,-8.05182066,-34.94861232,112,59,0.5099999904632568,3.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:27+00:00,-8.05180666,-34.94863398,113,59,0.5899999737739563,4.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:28+00:00,-8.05178867,-34.94865565,113,59,0.7599999904632568,5.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:29+00:00,-8.05176833,-34.94867664,113,59,0.7599999904632568,6.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:30+00:00,-8.05174767,-34.94869663,114,59,0.9800000190734863,7.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:31+00:00,-8.05173268,-34.94871263,114,61,1.309999942779541,8.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:32+00:00,-8.05172469,-34.94872428,114,61,1.5700000524520874,9.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:33+00:00,-8.0517197,-34.94873162,114,61,1.6399999856948853,10.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:34+00:00,-8.05171536,-34.94873794,109,61,1.6399999856948853,11.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:35+00:00,-8.0517107,-34.94874461,109,61,1.6399999856948853,12.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:36+00:00,-8.05170436,-34.94875326,107,60,1.590000033378601,13.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:37+00:00,-8.05169736,-34.94876192,106,61,1.3799999952316284,14.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:38+00:00,-8.05168836,-34.94877158,105,60,1.1399999856948853,15.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:39+00:00,-8.05167871,-34.9487809,104,60,1.0299999713897705,16.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:40+00:00,-8.05166972,-34.9487899,104,60,1.0099999904632568,17.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:41+00:00,-8.05166172,-34.94879789,104,60,1.0099999904632568,18.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:42+00:00,-8.05165605,-34.94881122,103,60,1.0099999904632568,19.0
2024-07-18T22:46:56Z,walk,2024-07-18 22:47:43+00:00,-8.05165405,-34.94882821,104,61,1.0199999809265137,20.0
