activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence,duration_seconds
2024-01-03T21:15:34Z,walk,2024-01-03 21:15:47+00:00,-8.049205,-34.95109333,69.0,0.0,,0.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:15:48+00:00,-8.04919667,-34.95109399,69.0,0.0,,1.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:15:49+00:00,-8.04918267,-34.95110399,69.0,0.0,,2.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:15:50+00:00,-8.04917034,-34.95112066,69.0,0.0,,3.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:19:49+00:00,-8.04917034,-34.95112066,,,,242.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:19:49+00:00,-8.04917034,-34.95112066,,,,242.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:19:49+00:00,-8.04702168,-34.95112066,,,,242.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:24:04+00:00,-8.04156034,-34.95662465,,,,497.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:25:08+00:00,-8.03609902,-34.96152198,,,,561.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:27+00:00,-8.03609335,-34.96154964,75.0,2.25,57.0,1540.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:28+00:00,-8.03609036,-34.9615773,75.0,2.25,57.0,1541.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:29+00:00,-8.03609335,-34.96160829,75.0,2.190000057220459,57.0,1542.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:30+00:00,-8.03609769,-34.96163996,75.0,2.390000104904175,57.0,1543.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:31+00:00,-8.03610368,-34.96167329,75.0,2.7300000190734863,,1544.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:32+00:00,-8.03610934,-34.96169895,77.0,2.880000114440918,,1545.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:33+00:00,-8.03611433,-34.96172128,77.0,2.880000114440918,,1546.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:34+00:00,-8.036117,-34.96173994,78.0,2.8299999237060547,31.0,1547.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:35+00:00,-8.03611899,-34.96175527,78.0,2.4600000381469727,30.0,1548.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:36+00:00,-8.03612199,-34.9617706,78.0,2.2100000381469727,30.0,1549.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:37+00:00,-8.03612498,-34.96178192,78.0,2.2899999618530273,30.0,1550.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:38+00:00,-8.03612864,-34.96178992,78.0,2.059999942779541,30.0,1551.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:39+00:00,-8.03613163,-34.96179725,78.0,2.059999942779541,30.0,1552.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:41+00:00,-8.03613795,-34.96182024,79.0,1.6200000047683716,30.0,1554.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:42+00:00,-8.03613729,-34.96182223,80.0,1.340000033378601,30.0,1555.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:43+00:00,-8.03613429,-34.9618239,81.0,1.2200000286102295,30.0,1556.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:44+00:00,-8.0361253,-34.96182024,81.0,1.1799999475479126,30.0,1557.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:45+00:00,-8.03611497,-34.96181692,81.0,1.1799999475479126,30.0,1558.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:46+00:00,-8.0361023,-34.96181791,81.0,1.1399999856948853,30.0,1559.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:47+00:00,-8.03608965,-34.96182358,80.0,1.1200000047683716,30.0,1560.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:48+00:00,-8.03608131,-34.96183991,80.0,1.159999966621399,31.0,1561.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:49+00:00,-8.03607265,-34.96186457,81.0,1.2100000381469727,31.0,1562.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:50+00:00,-8.03606565,-34.96189457,81.0,1.2200000286102295,31.0,1563.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:51+00:00,-8.03606399,-34.96192656,81.0,1.2200000286102295,31.0,1564.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:52+00:00,-8.03606599,-34.96195789,81.0,1.309999942779541,31.0,1565.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:53+00:00,-8.03607031,-34.96198688,81.0,1.5399999618530273,31.0,1566.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:54+00:00,-8.03607598,-34.96201421,81.0,1.909999966621399,30.0,1567.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:55+00:00,-8.03608165,-34.96203955,81.0,2.3499999046325684,31.0,1568.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:56+00:00,-8.03608565,-34.9620632,81.0,2.5399999618530273,31.0,1569.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:57+00:00,-8.03608864,-34.96208619,81.0,2.5399999618530273,31.0,1570.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:58+00:00,-8.03608996,-34.96210819,82.0,2.5399999618530273,31.0,1571.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:41:59+00:00,-8.03608996,-34.96212852,82.0,2.630000114440918,31.0,1572.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:00+00:00,-8.03608864,-34.96214752,82.0,2.6500000953674316,31.0,1573.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:01+00:00,-8.03608664,-34.96216652,82.0,2.5799999237060547,31.0,1574.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:02+00:00,-8.03608498,-34.96218451,82.0,2.559999942779541,31.0,1575.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:03+00:00,-8.03608199,-34.96220551,82.0,2.559999942779541,31.0,1576.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:04+00:00,-8.036077,-34.9622295,83.0,2.5299999713897705,31.0,1577.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:05+00:00,-8.03606967,-34.96225515,83.0,2.5,31.0,1578.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:06+00:00,-8.03606234,-34.96228081,83.0,2.4700000286102295,31.0,1579.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:07+00:00,-8.03605501,-34.96230681,83.0,2.450000047683716,31.0,1580.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:08+00:00,-8.03603902,-34.96233613,83.0,2.4200000762939453,62.0,1581.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:09+00:00,-8.03601235,-34.96237079,84.0,2.4100000858306885,62.0,1582.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:10+00:00,-8.03598035,-34.96240979,84.0,2.4100000858306885,62.0,1583.0
2024-01-03T21:15:34Z,walk,2024-01-03 21:42:11+00:00,-8.03594236,-34.96245412,85.0,2.4100000858306885,63.0,1584.0
