activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:30Z,-8.05530667,-34.95384666,119.0,0.0,
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:31Z,-8.05531099,-34.95382067,117.0,0.0,
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:32Z,-8.05533099,-34.95379867,117.0,0.0,
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:35Z,-8.05541165,-34.95301168,116.0,0.0,
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:36Z,-8.05541265,-34.95300368,117.0,0.0,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:37Z,-8.0554373,-34.95299202,115.0,0.0,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:39Z,-8.05557664,-34.95324334,115.0,0.0,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:40Z,-8.05558729,-34.95326333,113.0,0.0,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:41Z,-8.05560729,-34.95330267,112.0,0.0,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:42Z,-8.05563262,-34.95335132,114.0,1.7000000476837158,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:43Z,-8.05566095,-34.95341866,115.0,3.6700000762939453,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:44Z,-8.05568394,-34.95349299,118.0,3.950000047683716,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:45Z,-8.05569894,-34.95356698,118.0,3.950000047683716,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:46Z,-8.05570526,-34.9536403,119.0,4.309999942779541,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:47Z,-8.05570759,-34.95371064,125.0,4.920000076293945,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:48Z,-8.05570824,-34.95376729,128.0,5.179999828338623,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:49Z,-8.05570824,-34.95381329,129.0,5.150000095367432,88.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:50Z,-8.05570759,-34.95385195,128.0,5.150000095367432,88.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:51Z,-8.05570559,-34.95388528,128.0,5.150000095367432,88.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:52Z,-8.05570193,-34.95391562,127.0,5.150000095367432,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:53Z,-8.05569926,-34.95394494,127.0,4.869999885559082,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:54Z,-8.05569593,-34.95397561,127.0,4.210000038146973,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:55Z,-8.05569394,-34.9540096,128.0,3.619999885559082,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:56Z,-8.05569194,-34.95404359,128.0,3.309999942779541,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:57Z,-8.05569194,-34.95407525,128.0,3.309999942779541,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:58Z,-8.05569394,-34.95410391,128.0,3.0999999046325684,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:15:59Z,-8.05569793,-34.95413223,127.0,3.0,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:00Z,-8.05570193,-34.95416023,128.0,2.9800000190734863,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:01Z,-8.05570292,-34.9541879,128.0,2.9100000858306885,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:02Z,-8.05570359,-34.95421489,127.0,2.8299999237060547,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:03Z,-8.05570292,-34.95424089,127.0,2.8299999237060547,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:04Z,-8.05570359,-34.95426721,127.0,2.75,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:05Z,-8.05570392,-34.9542932,127.0,2.700000047683716,88.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:06Z,-8.05570292,-34.9543182,127.0,2.680000066757202,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:07Z,-8.05569993,-34.9543422,126.0,2.680000066757202,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:08Z,-8.05569694,-34.95436653,126.0,2.690000057220459,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:09Z,-8.05569528,-34.95439119,126.0,2.690000057220459,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:10Z,-8.05569228,-34.95441586,126.0,2.690000057220459,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:11Z,-8.05568829,-34.95444052,127.0,2.6700000762939453,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:12Z,-8.05568429,-34.95446652,128.0,2.640000104904175,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:13Z,-8.05567729,-34.95449152,130.0,2.630000114440918,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:14Z,-8.0556673,-34.95451717,130.0,2.630000114440918,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:15Z,-8.0556543,-34.9545415,130.0,2.630000114440918,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:16Z,-8.05563931,-34.9545645,130.0,2.609999895095825,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:17Z,-8.05562265,-34.95458782,130.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:18Z,-8.05560798,-34.95461314,132.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:19Z,-8.05559599,-34.9546388,131.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:20Z,-8.05558533,-34.95466313,132.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:21Z,-8.05557367,-34.95468779,132.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:22Z,-8.05556101,-34.95471246,134.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:23Z,-8.05555068,-34.95473878,134.0,2.609999895095825,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:24Z,-8.05554768,-34.95476411,134.0,2.609999895095825,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:25Z,-8.05554335,-34.95478844,133.0,2.609999895095825,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:26Z,-8.05553835,-34.95481277,133.0,2.609999895095825,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:27Z,-8.05553236,-34.95483744,133.0,2.609999895095825,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:28Z,-8.05552671,-34.95486209,133.0,2.5999999046325684,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:29Z,-8.05552171,-34.95488609,132.0,2.5899999141693115,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:30Z,-8.05551738,-34.95490642,132.0,2.5899999141693115,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:31Z,-8.05551005,-34.95492707,133.0,2.5799999237060547,87.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:32Z,-8.05550172,-34.95494707,133.0,2.569999933242798,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:33Z,-8.05549506,-34.9549654,133.0,2.569999933242798,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:34Z,-8.05548906,-34.95498473,134.0,2.569999933242798,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:35Z,-8.05548373,-34.95500505,134.0,2.559999942779541,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:36Z,-8.05547874,-34.95502705,134.0,2.549999952316284,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:37Z,-8.05547375,-34.95504872,133.0,2.5299999713897705,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:38Z,-8.05547042,-34.95506938,133.0,2.5199999809265137,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:39Z,-8.05547109,-34.95508838,133.0,2.5199999809265137,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:40Z,-8.05547575,-34.95510903,133.0,2.509999990463257,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:41Z,-8.05548041,-34.95513169,133.0,2.5,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:42Z,-8.05548175,-34.95515168,135.0,2.490000009536743,86.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:43Z,-8.05547975,-34.955169,135.0,2.4800000190734863,85.0
2025-04-10T22:15:23Z,Run,2025-04-10T22:16:44Z,-8.05547809,-34.95518834,135.0,2.4800000190734863,85.0
