time,latitude,longitude,altitude
2022-01-18T21:28:57Z,-8.05171008,-34.94911488,
2022-01-18T21:28:58Z,-8.05170816,-34.94913024,
2022-01-18T21:28:59Z,-8.05170752,-34.94913536,
2022-01-18T21:29:00Z,-8.05170752,-34.94914304,
2022-01-18T21:29:01Z,-8.05170624,-34.94915072,
2022-01-18T21:29:02Z,-8.0517056,-34.94916096,
2022-01-18T21:29:03Z,-8.0517056,-34.94917376,
2022-01-18T21:29:04Z,-8.05170432,-34.949184,
2022-01-18T21:29:05Z,-8.05170432,-34.9491968,
2022-01-18T21:29:06Z,-8.05170432,-34.94921216,
2022-01-18T21:29:07Z,-8.05170368,-34.9492224,32.09000015258789
2022-01-18T21:29:11Z,-8.05169024,-34.94927616,32.09000015258789
2022-01-18T21:29:15Z,-8.05168512,-34.9493248,33.72999954223633
2022-01-18T21:29:19Z,-8.05167872,-34.94938624,35.279998779296875
2022-01-18T21:29:23Z,-8.05166848,-34.94944256,36.63999938964844
2022-01-18T21:29:27Z,-8.05166272,-34.949504,36.63999938964844
2022-01-18T21:29:31Z,-8.0516576,-34.94956288,38.189998626708984
2022-01-18T21:29:35Z,-8.05165312,-34.94962432,38.189998626708984
2022-01-18T21:29:39Z,-8.0516416,-34.94968064,39.369998931884766
2022-01-18T21:29:43Z,-8.051632,-34.94973696,40.63999938964844
2022-01-18T21:29:47Z,-8.05162112,-34.94979072,41.81999969482422
2022-01-18T21:29:51Z,-8.05162112,-34.94984704,41.81999969482422
2022-01-18T21:29:55Z,-8.05161088,-34.9499008,43.0
2022-01-18T21:29:59Z,-8.0516064,-34.94996224,43.0
2022-01-18T21:30:03Z,-8.05160128,-34.95001856,44.189998626708984
2022-01-18T21:30:07Z,-8.05159744,-34.95007232,44.189998626708984
2022-01-18T21:30:11Z,-8.05158912,-34.95012608,44.189998626708984
2022-01-18T21:30:15Z,-8.05158144,-34.95018752,44.189998626708984
2022-01-18T21:30:19Z,-8.0515712,-34.95024128,44.189998626708984
2022-01-18T21:30:23Z,-8.05155776,-34.95030272,44.189998626708984
2022-01-18T21:30:27Z,-8.0515392,-34.95035904,44.189998626708984
2022-01-18T21:30:31Z,-8.05152512,-34.9504128,44.189998626708984
2022-01-18T21:30:35Z,-8.0514976,-34.95046656,44.189998626708984
2022-01-18T21:30:39Z,-8.05145728,-34.95052032,44.189998626708984
2022-01-18T21:30:42Z,-8.0514176,-34.95054592,44.189998626708984
2022-01-18T21:30:46Z,-8.05135744,-34.95057408,44.189998626708984
2022-01-18T21:30:50Z,-8.051296,-34.95058432,44.189998626708984
2022-01-18T21:30:54Z,-8.05123712,-34.950592,44.189998626708984
2022-01-18T21:30:58Z,-8.05118272,-34.95059712,44.189998626708984
2022-01-18T21:31:02Z,-8.05112576,-34.95059712,44.189998626708984
2022-01-18T21:31:06Z,-8.05106816,-34.95059712,44.189998626708984
2022-01-18T21:31:10Z,-8.0510112,-34.950592,44.189998626708984
2022-01-18T21:31:14Z,-8.05095168,-34.95058432,44.189998626708984
2022-01-18T21:31:18Z,-8.05089408,-34.95057408,44.189998626708984
2022-01-18T21:31:22Z,-8.05084032,-34.95056128,44.189998626708984
2022-01-18T21:31:26Z,-8.05077824,-34.9505536,44.189998626708984
2022-01-18T21:31:30Z,-8.05071552,-34.95054592,44.189998626708984
2022-01-18T21:31:34Z,-8.05065792,-34.95053568,44.189998626708984
2022-01-18T21:31:38Z,-8.05060288,-34.950528,44.189998626708984
2022-01-18T21:31:42Z,-8.05054656,-34.950528,44.189998626708984
2022-01-18T21:31:46Z,-8.0504896,-34.950528,44.189998626708984
2022-01-18T21:31:49Z,-8.0504416,-34.95053056,44.189998626708984
2022-01-18T21:31:53Z,-8.05037888,-34.95052032,44.189998626708984
2022-01-18T21:31:56Z,-8.05033408,-34.95050752,44.189998626708984
2022-01-18T21:32:00Z,-8.050272,-34.95049728,44.189998626708984
2022-01-18T21:32:04Z,-8.05020992,-34.95049728,44.189998626708984
2022-01-18T21:32:08Z,-8.05014528,-34.95050496,44.189998626708984
2022-01-18T21:32:12Z,-8.05009088,-34.95049728,44.189998626708984
2022-01-18T21:32:16Z,-8.05003264,-34.95050496,44.189998626708984
2022-01-18T21:32:20Z,-8.049968,-34.9505152,44.189998626708984
2022-01-18T21:32:24Z,-8.04990272,-34.95051264,44.189998626708984
2022-01-18T21:32:28Z,-8.04984768,-34.95049728,44.189998626708984
2022-01-18T21:32:32Z,-8.0497952,-34.9504896,44.189998626708984
2022-01-18T21:32:36Z,-8.0497344,-34.95048192,44.189998626708984
2022-01-18T21:32:40Z,-8.04968064,-34.95046144,44.189998626708984
2022-01-18T21:32:44Z,-8.04962176,-34.95044608,44.189998626708984
2022-01-18T21:32:48Z,-8.04956608,-34.95043584,44.189998626708984
2022-01-18T21:32:52Z,-8.04950784,-34.95042048,44.189998626708984
2022-01-18T21:32:56Z,-8.04945088,-34.95040768,44.189998626708984
2022-01-18T21:33:00Z,-8.04939008,-34.95040768,44.189998626708984
2022-01-18T21:33:04Z,-8.04933056,-34.95040512,44.189998626708984
2022-01-18T21:33:08Z,-8.04927232,-34.95039744,44.189998626708984
2022-01-18T21:33:12Z,-8.04921216,-34.95038976,44.189998626708984
2022-01-18T21:33:16Z,-8.04915712,-34.95038208,44.189998626708984
2022-01-18T21:33:20Z,-8.04909312,-34.9503744,44.189998626708984
2022-01-18T21:33:23Z,-8.04905024,-34.95036672,44.189998626708984
2022-01-18T21:33:27Z,-8.04898816,-34.95036416,44.189998626708984
2022-01-18T21:33:30Z,-8.04894144,-34.95036416,44.189998626708984
2022-01-18T21:33:34Z,-8.04887936,-34.95037184,44.189998626708984
2022-01-18T21:33:37Z,-8.04883072,-34.95038208,44.189998626708984
2022-01-18T21:33:41Z,-8.04877376,-34.95040256,44.189998626708984
2022-01-18T21:33:45Z,-8.0487328,-34.95042304,44.189998626708984
2022-01-18T21:33:51Z,-8.04868416,-34.95047424,44.189998626708984
2022-01-18T21:33:55Z,-8.04864576,-34.95051264,44.189998626708984
2022-01-18T21:34:00Z,-8.04863168,-34.9505664,44.189998626708984
2022-01-18T21:34:05Z,-8.0486272,-34.95062528,44.189998626708984
2022-01-18T21:34:10Z,-8.04860864,-34.95067648,44.189998626708984
2022-01-18T21:34:15Z,-8.04855232,-34.95069184,44.189998626708984
2022-01-18T21:34:19Z,-8.04850176,-34.95067904,44.189998626708984
2022-01-18T21:34:24Z,-8.04844096,-34.95067136,44.189998626708984
2022-01-18T21:34:28Z,-8.048384,-34.9506688,44.189998626708984
2022-01-18T21:34:32Z,-8.04833216,-34.95067648,44.189998626708984
2022-01-18T21:34:36Z,-8.04827904,-34.95068672,44.189998626708984
2022-01-18T21:34:40Z,-8.0482208,-34.95067904,44.189998626708984
2022-01-18T21:34:44Z,-8.04816448,-34.95066112,44.189998626708984
2022-01-18T21:34:48Z,-8.04811584,-34.95064832,44.189998626708984
2022-01-18T21:34:52Z,-8.0480576,-34.95066112,44.189998626708984
2022-01-18T21:34:55Z,-8.04800704,-34.95066368,44.189998626708984
