activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate,duration_seconds
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:47+00:00,-8.05174333,-34.94823,0.0,,,0.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:48+00:00,-8.05175632,-34.94822433,0.0,32.0,,1.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:50+00:00,-8.05193832,-34.94818333,0.0,33.0,,3.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:51+00:00,-8.05193965,-34.94818234,0.0,33.0,,4.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:52+00:00,-8.05193366,-34.94817834,0.0,33.0,93.0,5.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:53+00:00,-8.05191732,-34.94817301,0.0,33.0,93.0,6.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:54+00:00,-8.05189732,-34.94816835,0.38999998569488525,33.0,93.0,7.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:55+00:00,-8.05187567,-34.94816236,0.9399999976158142,33.0,92.0,8.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:56+00:00,-8.05185634,-34.94815603,1.3300000429153442,33.0,91.0,9.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:57+00:00,-8.05184169,-34.94814871,1.6399999856948853,33.0,89.0,10.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:59+00:00,-8.05182835,-34.94813904,1.75,33.0,87.0,12.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:45:59+00:00,-8.05181903,-34.94812905,1.7300000190734863,33.0,87.0,12.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:00+00:00,-8.05181271,-34.94812072,1.7300000190734863,33.0,87.0,13.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:01+00:00,-8.05181171,-34.94811206,1.7000000476837158,33.0,87.0,14.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:02+00:00,-8.05181271,-34.94810473,1.7000000476837158,33.0,88.0,15.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:03+00:00,-8.05181636,-34.94810006,1.6100000143051147,33.0,89.0,16.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:04+00:00,-8.0518217,-34.94809507,1.4500000476837158,33.0,89.0,17.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:05+00:00,-8.05183102,-34.9480874,1.2999999523162842,66.0,89.0,18.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:06+00:00,-8.05184168,-34.9480774,1.2999999523162842,66.0,89.0,19.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:07+00:00,-8.05185201,-34.94806675,1.2100000381469727,66.0,88.0,20.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:08+00:00,-8.05185601,-34.94805508,1.2100000381469727,66.0,88.0,21.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:09+00:00,-8.05185301,-34.94804409,1.190000057220459,66.0,87.0,22.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:10+00:00,-8.05184635,-34.94803309,1.1799999475479126,66.0,87.0,23.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:11+00:00,-8.05184003,-34.94802143,1.25,66.0,87.0,24.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:12+00:00,-8.0518367,-34.94800943,1.25,66.0,87.0,25.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:13+00:00,-8.05183769,-34.94799811,1.309999942779541,66.0,87.0,26.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:14+00:00,-8.05184268,-34.94798779,1.3200000524520874,66.0,87.0,27.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:15+00:00,-8.05185233,-34.94797812,1.3200000524520874,66.0,89.0,28.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:16+00:00,-8.05186333,-34.94796846,1.3200000524520874,66.0,90.0,29.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:17+00:00,-8.051876,-34.94795846,1.3200000524520874,66.0,89.0,30.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:18+00:00,-8.05188766,-34.94794847,1.3200000524520874,66.0,89.0,31.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:19+00:00,-8.05189799,-34.94794047,1.350000023841858,66.0,89.0,32.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:20+00:00,-8.05190732,-34.94793081,1.409999966621399,66.0,89.0,33.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:21+00:00,-8.05191365,-34.94791915,1.4900000095367432,66.0,88.0,34.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:22+00:00,-8.05191798,-34.94790616,1.5399999618530273,66.0,91.0,35.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:23+00:00,-8.05191964,-34.94789316,1.559999942779541,66.0,93.0,36.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:24+00:00,-8.05192063,-34.94788184,1.559999942779541,66.0,93.0,37.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:25+00:00,-8.0519203,-34.94787251,1.5700000524520874,66.0,94.0,38.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:26+00:00,-8.05191965,-34.94786251,1.5499999523162842,66.0,96.0,39.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:27+00:00,-8.05191932,-34.94785218,1.5299999713897705,66.0,98.0,40.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:28+00:00,-8.05191832,-34.94784052,1.4900000095367432,66.0,101.0,41.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:29+00:00,-8.05191767,-34.94782787,1.409999966621399,32.0,101.0,42.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:30+00:00,-8.05191734,-34.94781487,1.409999966621399,32.0,101.0,43.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:31+00:00,-8.05191701,-34.94780087,1.3700000047683716,32.0,102.0,44.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:32+00:00,-8.05191634,-34.94778621,1.3700000047683716,32.0,103.0,45.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:33+00:00,-8.05191469,-34.94777221,1.3600000143051147,32.0,102.0,46.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:34+00:00,-8.05191303,-34.94776055,1.3899999856948853,32.0,99.0,47.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:35+00:00,-8.05191036,-34.94774955,1.4500000476837158,32.0,98.0,48.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:36+00:00,-8.0519087,-34.94773889,1.4500000476837158,32.0,98.0,49.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:37+00:00,-8.05190803,-34.94772755,1.4700000286102295,32.0,98.0,50.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:38+00:00,-8.05190903,-34.94771655,1.4700000286102295,32.0,99.0,51.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:39+00:00,-8.05191269,-34.94770223,1.4500000476837158,32.0,99.0,52.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:40+00:00,-8.05191669,-34.94768623,1.4199999570846558,32.0,98.0,53.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:41+00:00,-8.05192101,-34.9476669,1.4199999570846558,32.0,98.0,54.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:42+00:00,-8.05192501,-34.94764491,1.4199999570846558,32.0,98.0,55.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:43+00:00,-8.05192767,-34.94762357,1.4299999475479126,32.0,99.0,56.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:44+00:00,-8.05193,-34.94760558,1.5,32.0,100.0,57.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:45+00:00,-8.051932,-34.94759058,1.600000023841858,32.0,100.0,58.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:46+00:00,-8.05193399,-34.94757526,1.6399999856948853,32.0,100.0,59.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:47+00:00,-8.05193531,-34.94756027,1.6299999952316284,32.0,100.0,60.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:48+00:00,-8.05193865,-34.94754594,1.6299999952316284,32.0,101.0,61.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:49+00:00,-8.0519423,-34.94753161,1.6299999952316284,32.0,101.0,62.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:50+00:00,-8.05194697,-34.94751729,1.600000023841858,32.0,102.0,63.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:51+00:00,-8.05195563,-34.94750263,1.5499999523162842,32.0,104.0,64.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:52+00:00,-8.05196629,-34.9474893,1.5299999713897705,31.0,107.0,65.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:53+00:00,-8.05197928,-34.94747964,1.5299999713897705,31.0,108.0,66.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:54+00:00,-8.05199328,-34.94747264,1.5499999523162842,31.0,108.0,67.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:55+00:00,-8.05200728,-34.94746465,1.5499999523162842,31.0,108.0,68.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:56+00:00,-8.05202194,-34.94745832,1.5700000524520874,31.0,108.0,69.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:57+00:00,-8.05203594,-34.94745133,1.590000033378601,31.0,108.0,70.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:58+00:00,-8.05204926,-34.94744866,1.590000033378601,31.0,108.0,71.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:46:59+00:00,-8.05206293,-34.94744866,1.590000033378601,31.0,107.0,72.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:47:00+00:00,-8.05207659,-34.94745066,1.590000033378601,31.0,107.0,73.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:47:01+00:00,-8.05209025,-34.94745699,1.590000033378601,30.0,107.0,74.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:47:02+00:00,-8.05210258,-34.94746631,1.590000033378601,30.0,107.0,75.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:47:03+00:00,-8.05211424,-34.94747964,1.5800000429153442,31.0,107.0,76.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:47:04+00:00,-8.05212691,-34.94749463,1.5800000429153442,30.0,107.0,77.0
2024-03-21T21:45:35Z,walk,2024-03-21 21:47:05+00:00,-8.05213757,-34.94751063,1.5800000429153442,30.0,108.0,78.0
