activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,duration_seconds
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:39+00:00,-8.05185833,-34.94868667,92.0,31.0,0.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:40+00:00,-8.05186066,-34.94867867,93.0,31.0,1.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:41+00:00,-8.05184399,-34.94867434,93.0,31.0,2.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:42+00:00,-8.05182767,-34.94867701,92.0,31.0,3.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:43+00:00,-8.05181734,-34.94867634,92.0,31.0,4.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:44+00:00,-8.05181001,-34.94867701,92.0,31.0,5.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:45+00:00,-8.05180434,-34.94867733,92.0,31.0,6.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:46+00:00,-8.05179902,-34.94868366,92.0,31.0,7.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:47+00:00,-8.05179502,-34.94869699,93.0,31.0,8.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:48+00:00,-8.05179269,-34.94871398,94.0,31.0,9.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:49+00:00,-8.0517907,-34.9487283,94.0,31.0,10.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:50+00:00,-8.05178936,-34.94874363,94.0,31.0,11.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:51+00:00,-8.05178671,-34.94875929,94.0,31.0,12.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:52+00:00,-8.05178404,-34.94877528,94.0,31.0,13.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:53+00:00,-8.05178105,-34.94879428,93.0,31.0,14.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:54+00:00,-8.05177838,-34.94881362,93.0,31.0,15.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:55+00:00,-8.05177573,-34.94883295,93.0,31.0,16.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:56+00:00,-8.05177274,-34.94885162,93.0,31.0,17.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:57+00:00,-8.0517684,-34.94886794,93.0,31.0,18.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:58+00:00,-8.05176674,-34.94888127,94.0,31.0,19.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:14:59+00:00,-8.05176441,-34.94889761,94.0,31.0,20.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:00+00:00,-8.05176076,-34.9489146,95.0,31.0,21.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:01+00:00,-8.05175777,-34.94893292,97.0,31.0,22.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:02+00:00,-8.05175477,-34.94895259,97.0,31.0,23.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:03+00:00,-8.05175543,-34.94897559,98.0,31.0,24.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:04+00:00,-8.05175576,-34.94899724,99.0,31.0,25.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:05+00:00,-8.05175641,-34.94901723,99.0,31.0,26.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:06+00:00,-8.05175708,-34.94903723,100.0,31.0,27.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:07+00:00,-8.05175807,-34.94905389,102.0,31.0,28.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:08+00:00,-8.05175907,-34.94907156,102.0,31.0,29.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:09+00:00,-8.05175939,-34.94908721,103.0,31.0,30.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:10+00:00,-8.05175807,-34.94909788,104.0,31.0,31.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:11+00:00,-8.05175375,-34.94910954,105.0,31.0,32.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:12+00:00,-8.05174876,-34.9491222,104.0,31.0,33.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:13+00:00,-8.05174476,-34.94913486,104.0,31.0,34.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:14+00:00,-8.0517411,-34.94914853,104.0,31.0,35.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:15+00:00,-8.05173777,-34.94916085,105.0,31.0,36.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:16+00:00,-8.05173544,-34.94917185,105.0,31.0,37.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:17+00:00,-8.05173312,-34.94918317,100.0,31.0,38.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:18+00:00,-8.05173312,-34.94919584,102.0,31.0,39.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:19+00:00,-8.05173478,-34.94920951,100.0,31.0,40.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:20+00:00,-8.05173478,-34.94922284,100.0,31.0,41.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:21+00:00,-8.05173312,-34.94923583,99.0,31.0,42.0
2022-10-27T22:14:13Z,walk,2022-10-27 22:15:22+00:00,-8.05173045,-34.94924916,100.0,31.0,43.0
