activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:16+00:00,-8.04386,-34.93947167,113,0.0,0.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:17+00:00,-8.043912,-34.93947732,111,0.0,1.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:18+00:00,-8.04400766,-34.93953332,110,0.0,2.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:19+00:00,-8.04406465,-34.93958331,107,0.0,3.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:20+00:00,-8.04409565,-34.93961265,107,0.0,4.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:21+00:00,-8.0441073,-34.93962964,106,0.6100000143051147,5.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:22+00:00,-8.04410431,-34.93963463,106,1.7999999523162842,6.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:23+00:00,-8.04409132,-34.9396313,105,2.680000066757202,7.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:24+00:00,-8.04407332,-34.93962165,105,3.059999942779541,8.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:25+00:00,-8.04404667,-34.93960666,105,3.2100000381469727,9.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:26+00:00,-8.04401768,-34.93959199,105,3.2100000381469727,10.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:27+00:00,-8.04398768,-34.93957767,105,3.2100000381469727,11.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:28+00:00,-8.04395569,-34.93956234,105,3.140000104904175,12.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:29+00:00,-8.04392369,-34.93954701,105,3.140000104904175,13.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:30+00:00,-8.0438917,-34.93953202,105,3.3299999237060547,14.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:31+00:00,-8.04385936,-34.93951802,105,3.700000047683716,15.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:32+00:00,-8.0438267,-34.93950402,105,3.700000047683716,16.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:33+00:00,-8.04379503,-34.93949002,106,3.950000047683716,17.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:34+00:00,-8.04376671,-34.93947303,106,4.039999961853027,18.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:35+00:00,-8.04373705,-34.93945837,106,4.039999961853027,19.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:36+00:00,-8.04370638,-34.93944405,106,4.039999961853027,20.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:37+00:00,-8.04367473,-34.93943005,107,4.03000020980835,21.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:38+00:00,-8.04364207,-34.93941705,107,4.03000020980835,22.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:39+00:00,-8.04360808,-34.93940273,107,4.03000020980835,23.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:40+00:00,-8.04357475,-34.93938873,107,4.03000020980835,24.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:41+00:00,-8.04354241,-34.9393744,108,4.03000020980835,25.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:42+00:00,-8.04351209,-34.93936208,109,4.010000228881836,26.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:43+00:00,-8.04348177,-34.93934808,109,4.0,27.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:44+00:00,-8.04344344,-34.93933408,109,4.0,28.0
2025-06-12T21:51:33Z,Ride,2025-06-12 21:52:45+00:00,-8.04340144,-34.93932008,109,3.9800000190734863,29.0
