activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:37Z,-8.0518,-34.94856833,62.0,
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:38Z,-8.05179068,-34.94857667,,
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:39Z,-8.05180633,-34.94859932,64.0,
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:40Z,-8.051828,-34.94861965,,94.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:41Z,-8.05183999,-34.94863298,32.0,93.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:42Z,-8.05184532,-34.94864665,32.0,93.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:43Z,-8.05184499,-34.94865997,32.0,93.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:44Z,-8.05184333,-34.9486743,32.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:45Z,-8.05184,-34.94868796,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:46Z,-8.05183567,-34.94870329,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:47Z,-8.05182868,-34.94871629,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:48Z,-8.05182201,-34.94872895,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:49Z,-8.05181735,-34.94874195,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:50Z,-8.05181569,-34.94875361,32.0,90.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:51Z,-8.05181435,-34.9487656,32.0,89.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:52Z,-8.05181103,-34.94877725,32.0,88.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:53Z,-8.05180703,-34.94878958,32.0,88.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:54Z,-8.05180204,-34.94880158,32.0,88.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:55Z,-8.05179572,-34.94881357,32.0,89.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:56Z,-8.05179105,-34.94882489,32.0,89.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:57Z,-8.05178905,-34.94883756,32.0,88.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:58Z,-8.05178539,-34.94884855,32.0,88.0
2023-05-24T21:59:22Z,walk,2023-05-24T21:59:59Z,-8.05177974,-34.94885988,32.0,89.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:00Z,-8.05177441,-34.94887354,33.0,89.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:01Z,-8.05176975,-34.94888854,33.0,89.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:02Z,-8.05176641,-34.94890487,33.0,90.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:03Z,-8.05176376,-34.94891886,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:04Z,-8.05176243,-34.94893353,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:05Z,-8.05176376,-34.94894753,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:06Z,-8.05176476,-34.94895985,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:07Z,-8.05176541,-34.94897052,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:08Z,-8.0517664,-34.94898184,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:09Z,-8.05176707,-34.94899416,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:10Z,-8.0517664,-34.9490075,32.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:11Z,-8.05176475,-34.94902083,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:12Z,-8.05176308,-34.94903416,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:13Z,-8.05176276,-34.94904749,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:14Z,-8.05176176,-34.94905948,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:15Z,-8.0517591,-34.94907114,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:16Z,-8.05175544,-34.9490838,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:17Z,-8.05175078,-34.94909713,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:18Z,-8.05174678,-34.94911047,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:19Z,-8.05174278,-34.94912346,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:20Z,-8.05173912,-34.94913846,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:21Z,-8.05173513,-34.94915645,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:22Z,-8.0517328,-34.94917477,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:23Z,-8.05172747,-34.94919077,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:24Z,-8.05172181,-34.9492061,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:25Z,-8.05171682,-34.94922143,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:26Z,-8.05171449,-34.94923675,33.0,90.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:27Z,-8.05171317,-34.94925175,33.0,90.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:28Z,-8.05171384,-34.94926808,33.0,90.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:29Z,-8.05171351,-34.94928374,34.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:30Z,-8.05171252,-34.9492984,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:31Z,-8.05171119,-34.9493124,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:32Z,-8.05170953,-34.94932506,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:33Z,-8.05170753,-34.94933705,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:34Z,-8.05170554,-34.94934871,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:35Z,-8.05170388,-34.94936104,34.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:36Z,-8.05170254,-34.94937403,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:37Z,-8.05170122,-34.94938803,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:38Z,-8.0516999,-34.94940037,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:39Z,-8.05169724,-34.94941336,32.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:40Z,-8.05169424,-34.94942636,32.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:41Z,-8.05169358,-34.94944002,32.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:42Z,-8.05169358,-34.94945335,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:43Z,-8.05169358,-34.94946701,33.0,91.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:44Z,-8.05169391,-34.94947968,33.0,92.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:45Z,-8.0516969,-34.94949267,33.0,94.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:46Z,-8.05170122,-34.94950634,33.0,95.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:47Z,-8.05170488,-34.94952,33.0,95.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:48Z,-8.05170688,-34.94953367,33.0,97.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:49Z,-8.05170621,-34.94954633,33.0,99.0
2023-05-24T21:59:22Z,walk,2023-05-24T22:00:50Z,-8.05170322,-34.94955933,33.0,99.0
