activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed
2024-02-19T23:04:48Z,run,2024-02-19T23:05:05Z,-8.04828333,-34.95125667,140,89.0,0.0
2024-02-19T23:04:48Z,run,2024-02-19T23:05:06Z,-8.04829267,-34.951254,140,89.0,0.0
2024-02-19T23:04:48Z,run,2024-02-19T23:05:07Z,-8.04830899,-34.951272,140,89.0,0.0
2024-02-19T23:04:48Z,run,2024-02-19T23:05:08Z,-8.04833266,-34.95130966,140,89.0,0.0
2024-02-19T23:04:48Z,run,2024-02-19T23:05:09Z,-8.04835398,-34.95134431,141,88.0,0.5099999904632568
2024-02-19T23:04:48Z,run,2024-02-19T23:05:10Z,-8.04837331,-34.95137564,142,88.0,1.0199999809265137
2024-02-19T23:04:48Z,run,2024-02-19T23:05:11Z,-8.04839064,-34.9514043,146,89.0,1.4800000190734863
2024-02-19T23:04:48Z,run,2024-02-19T23:05:12Z,-8.04840329,-34.9514323,147,88.0,2.25
2024-02-19T23:04:48Z,run,2024-02-19T23:05:13Z,-8.04841363,-34.95145929,147,88.0,2.880000114440918
2024-02-19T23:04:48Z,run,2024-02-19T23:05:14Z,-8.04841896,-34.95148629,147,88.0,2.880000114440918
2024-02-19T23:04:48Z,run,2024-02-19T23:05:15Z,-8.04842028,-34.95151129,147,88.0,3.180000066757202
2024-02-19T23:04:48Z,run,2024-02-19T23:05:16Z,-8.04842061,-34.95153428,148,88.0,3.180000066757202
2024-02-19T23:04:48Z,run,2024-02-19T23:05:17Z,-8.04841828,-34.95155427,148,88.0,3.069999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:18Z,-8.04841329,-34.95157361,148,88.0,2.880000114440918
2024-02-19T23:04:48Z,run,2024-02-19T23:05:19Z,-8.0484083,-34.9515926,148,89.0,2.7300000190734863
2024-02-19T23:04:48Z,run,2024-02-19T23:05:20Z,-8.0484043,-34.9516136,148,89.0,2.549999952316284
2024-02-19T23:04:48Z,run,2024-02-19T23:05:21Z,-8.04840497,-34.95163459,148,89.0,2.4000000953674316
2024-02-19T23:04:48Z,run,2024-02-19T23:05:22Z,-8.04840663,-34.95165392,148,89.0,2.4000000953674316
2024-02-19T23:04:48Z,run,2024-02-19T23:05:23Z,-8.04840695,-34.95167159,149,89.0,2.3399999141693115
2024-02-19T23:04:48Z,run,2024-02-19T23:05:24Z,-8.04840629,-34.95168958,151,88.0,2.299999952316284
2024-02-19T23:04:48Z,run,2024-02-19T23:05:25Z,-8.04840463,-34.95170723,151,88.0,2.2799999713897705
2024-02-19T23:04:48Z,run,2024-02-19T23:05:26Z,-8.0484043,-34.95172657,151,88.0,2.2699999809265137
2024-02-19T23:04:48Z,run,2024-02-19T23:05:27Z,-8.04840397,-34.95174557,151,88.0,2.259999990463257
2024-02-19T23:04:48Z,run,2024-02-19T23:05:28Z,-8.0484043,-34.95176656,151,88.0,2.259999990463257
2024-02-19T23:04:48Z,run,2024-02-19T23:05:29Z,-8.04840663,-34.95178889,151,89.0,2.2799999713897705
2024-02-19T23:04:48Z,run,2024-02-19T23:05:30Z,-8.04840863,-34.95180989,151,89.0,2.299999952316284
2024-02-19T23:04:48Z,run,2024-02-19T23:05:31Z,-8.04841128,-34.95183288,151,89.0,2.299999952316284
2024-02-19T23:04:48Z,run,2024-02-19T23:05:32Z,-8.04841361,-34.95185755,151,89.0,2.319999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:33Z,-8.04841561,-34.95188054,151,88.0,2.359999895095825
2024-02-19T23:04:48Z,run,2024-02-19T23:05:34Z,-8.04841361,-34.95190119,151,88.0,2.359999895095825
2024-02-19T23:04:48Z,run,2024-02-19T23:05:35Z,-8.04840894,-34.95192019,150,88.0,2.4100000858306885
2024-02-19T23:04:48Z,run,2024-02-19T23:05:36Z,-8.04840395,-34.95194152,154,88.0,2.440000057220459
2024-02-19T23:04:48Z,run,2024-02-19T23:05:37Z,-8.04839862,-34.95196385,155,88.0,2.450000047683716
2024-02-19T23:04:48Z,run,2024-02-19T23:05:38Z,-8.04839363,-34.95198651,157,88.0,2.4600000381469727
2024-02-19T23:04:48Z,run,2024-02-19T23:05:39Z,-8.04838864,-34.95201151,159,89.0,2.4700000286102295
2024-02-19T23:04:48Z,run,2024-02-19T23:05:40Z,-8.04838498,-34.95203784,159,89.0,2.4700000286102295
2024-02-19T23:04:48Z,run,2024-02-19T23:05:41Z,-8.04838298,-34.95206416,160,89.0,2.4800000190734863
2024-02-19T23:04:48Z,run,2024-02-19T23:05:42Z,-8.04838066,-34.95208883,161,89.0,2.4800000190734863
2024-02-19T23:04:48Z,run,2024-02-19T23:05:43Z,-8.04837999,-34.95211383,162,90.0,2.5199999809265137
2024-02-19T23:04:48Z,run,2024-02-19T23:05:44Z,-8.04837999,-34.95213649,163,90.0,2.549999952316284
2024-02-19T23:04:48Z,run,2024-02-19T23:05:45Z,-8.04838032,-34.95215882,164,90.0,2.559999942779541
2024-02-19T23:04:48Z,run,2024-02-19T23:05:46Z,-8.04837966,-34.95217981,164,90.0,2.559999942779541
2024-02-19T23:04:48Z,run,2024-02-19T23:05:47Z,-8.04837767,-34.95220214,164,90.0,2.559999942779541
2024-02-19T23:04:48Z,run,2024-02-19T23:05:48Z,-8.04837667,-34.95222714,164,90.0,2.559999942779541
2024-02-19T23:04:48Z,run,2024-02-19T23:05:49Z,-8.04837434,-34.9522508,164,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:50Z,-8.04836968,-34.95227447,164,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:51Z,-8.04836435,-34.95229812,164,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:52Z,-8.04835803,-34.95232146,164,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:53Z,-8.04835203,-34.95234545,164,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:54Z,-8.04834571,-34.95236978,165,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:55Z,-8.04834338,-34.95239444,165,89.0,2.569999933242798
2024-02-19T23:04:48Z,run,2024-02-19T23:05:56Z,-8.04834005,-34.95241777,165,88.0,2.569999933242798
