activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:43Z,-8.04848,-34.95124667,76.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:44Z,-8.04847901,-34.95125332,75.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:45Z,-8.04846835,-34.95124899,75.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:46Z,-8.04845102,-34.951236,75.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:47Z,-8.04842036,-34.951204,75.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:48Z,-8.04838603,-34.95116501,77.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:49Z,-8.04834836,-34.95111168,77.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:50Z,-8.04831336,-34.95106034,79.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:51Z,-8.04828204,-34.95101435,80.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:52Z,-8.04825371,-34.95097069,81.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:53Z,-8.04822572,-34.95093003,81.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:54Z,-8.04819872,-34.95089103,82.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:55Z,-8.04817338,-34.95085736,83.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:56Z,-8.04815039,-34.95083204,83.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:57Z,-8.0481284,-34.95081505,83.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:58Z,-8.0481064,-34.95079838,83.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:54:59Z,-8.04808575,-34.95078539,83.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:55:00Z,-8.04806508,-34.95077306,84.0,59.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:55:01Z,-8.04804709,-34.95076607,85.0,62.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:55:02Z,-8.04803042,-34.95076074,86.0,62.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:55:03Z,-8.04801277,-34.95075408,85.0,61.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:55:04Z,-8.04799277,-34.95074441,85.0,61.0
2022-09-13T20:54:25Z,walk,2022-09-13T20:55:05Z,-8.04797178,-34.95073375,85.0,61.0
