activity_id,sport_type,timestamp,latitude,longitude,cadence,speed,heart_rate
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:39Z,-8.05169167,-34.94843333,31.0,0.0,
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:40Z,-8.05167934,-34.94843466,31.0,0.0,
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:41Z,-8.05166434,-34.94844299,31.0,0.0,
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:42Z,-8.05165369,-34.94844932,31.0,0.0,
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:43Z,-8.05164769,-34.94844832,31.0,0.0,100.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:44Z,-8.05164303,-34.94844167,31.0,0.0,99.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:45Z,-8.05164137,-34.94842968,31.0,0.5099999904632568,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:46Z,-8.05163872,-34.94841934,31.0,0.5099999904632568,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:47Z,-8.05163472,-34.94840968,31.0,1.0399999618530273,96.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:48Z,-8.05163205,-34.94839935,31.0,1.2200000286102295,95.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:49Z,-8.05163073,-34.9483877,31.0,1.340000033378601,95.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:50Z,-8.05163273,-34.9483737,31.0,1.309999942779541,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:51Z,-8.05163739,-34.9483607,31.0,1.309999942779541,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:52Z,-8.05164472,-34.94834403,31.0,1.309999942779541,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:53Z,-8.05165338,-34.94832704,31.0,1.2999999523162842,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:54Z,-8.05166204,-34.94830771,32.0,1.2999999523162842,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:55Z,-8.05166803,-34.94828871,32.0,1.3600000143051147,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:56Z,-8.05167169,-34.94827005,32.0,1.440000057220459,97.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:57Z,-8.05167735,-34.94825038,32.0,1.5299999713897705,98.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:58Z,-8.05168201,-34.94823105,32.0,1.5299999713897705,98.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:38:59Z,-8.05168434,-34.94821373,32.0,1.6299999952316284,99.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:39:00Z,-8.05168501,-34.9481994,32.0,1.690000057220459,99.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:39:01Z,-8.05168567,-34.9481864,32.0,1.690000057220459,99.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:39:02Z,-8.051686,-34.94817441,32.0,1.7000000476837158,101.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:39:03Z,-8.05168567,-34.94816408,31.0,1.6699999570846558,102.0
2024-03-01T22:38:25Z,walk,2024-03-01T22:39:04Z,-8.05168367,-34.94815642,31.0,1.6699999570846558,102.0
