activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed,duration_seconds
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:13+00:00,-8.05181833,-34.94881833,91,64,0.6200000047683716,0.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:14+00:00,-8.05181268,-34.948821,91,63,0.6200000047683716,1.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:15+00:00,-8.05178635,-34.94882266,91,63,0.6700000166893005,2.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:16+00:00,-8.05177202,-34.94883199,92,63,0.6700000166893005,3.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:17+00:00,-8.0517627,-34.94884665,93,63,0.7200000286102295,4.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:18+00:00,-8.0517607,-34.9488623,94,63,0.9599999785423279,5.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:19+00:00,-8.05176169,-34.94887797,94,63,0.9599999785423279,6.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:20+00:00,-8.05176301,-34.94888996,92,62,1.159999966621399,7.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:21+00:00,-8.05176601,-34.94890195,92,63,1.2699999809265137,8.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:22+00:00,-8.05177,-34.94891328,92,62,1.4700000286102295,9.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:23+00:00,-8.05177533,-34.94892394,92,62,1.559999942779541,10.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:24+00:00,-8.05177832,-34.94893594,91,62,1.5099999904632568,11.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:25+00:00,-8.05178166,-34.9489476,91,62,1.5099999904632568,12.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:26+00:00,-8.05178598,-34.94896192,93,62,1.399999976158142,13.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:27+00:00,-8.05178665,-34.94897658,93,62,1.340000033378601,14.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:28+00:00,-8.05178865,-34.94899058,94,62,1.340000033378601,15.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:29+00:00,-8.0517913,-34.94900458,93,62,1.340000033378601,16.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:30+00:00,-8.05179229,-34.9490189,91,62,1.3600000143051147,17.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:31+00:00,-8.05179262,-34.9490329,91,62,1.3600000143051147,18.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:32+00:00,-8.05179295,-34.9490459,91,62,1.409999966621399,19.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:33+00:00,-8.05179394,-34.9490569,91,62,1.4500000476837158,20.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:34+00:00,-8.05179694,-34.94906789,91,62,1.4500000476837158,21.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:35+00:00,-8.05180126,-34.94907922,91,62,1.4600000381469727,22.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:36+00:00,-8.05180826,-34.94909088,91,63,1.440000057220459,23.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:37+00:00,-8.05181825,-34.94910154,91,63,1.440000057220459,24.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:38+00:00,-8.05182959,-34.94911087,91,64,1.4500000476837158,25.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:39+00:00,-8.05184158,-34.9491192,93,64,1.4700000286102295,26.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:40+00:00,-8.05185524,-34.94912586,94,64,1.4700000286102295,27.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:41+00:00,-8.05186723,-34.94913319,94,64,1.4900000095367432,28.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:42+00:00,-8.05187822,-34.94913952,94,64,1.5199999809265137,29.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:43+00:00,-8.05188856,-34.94914551,94,64,1.5399999618530273,30.0
2023-09-19T21:57:49Z,walk,2023-09-19 21:58:44+00:00,-8.05189921,-34.94915017,94,64,1.5399999618530273,31.0
