activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,duration_seconds
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:34+00:00,-8.04172666,-34.919055,93,30.0,0.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:35+00:00,-8.04172899,-34.91904901,93,30.0,1.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:36+00:00,-8.04173265,-34.91903868,92,30.0,2.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:37+00:00,-8.04173697,-34.91902501,92,30.0,3.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:38+00:00,-8.04174896,-34.91901435,92,30.0,4.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:39+00:00,-8.04176763,-34.91900869,92,,5.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:40+00:00,-8.04178962,-34.9190057,92,62.0,6.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:41+00:00,-8.04181127,-34.91900337,92,62.0,7.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:42+00:00,-8.04182993,-34.91900104,92,62.0,8.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:43+00:00,-8.0418456,-34.91899738,92,61.0,9.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:44+00:00,-8.04185959,-34.91899438,92,61.0,10.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:45+00:00,-8.04186892,-34.91898806,92,61.0,11.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:46+00:00,-8.04187524,-34.91897773,92,61.0,12.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:47+00:00,-8.04188323,-34.91897074,93,61.0,13.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:48+00:00,-8.0418959,-34.9189684,96,63.0,14.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:49+00:00,-8.04191123,-34.91896508,96,62.0,15.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:50+00:00,-8.04192623,-34.91896176,96,62.0,16.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:51+00:00,-8.04193922,-34.91895509,97,62.0,17.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:52+00:00,-8.04195322,-34.91894676,97,61.0,18.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:53+00:00,-8.04196688,-34.91893743,96,61.0,19.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:54+00:00,-8.0419802,-34.91892744,94,62.0,20.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:55+00:00,-8.04199554,-34.91891878,94,62.0,21.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:56+00:00,-8.04200954,-34.91891479,94,62.0,22.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:57+00:00,-8.04201987,-34.91891046,94,61.0,23.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:58+00:00,-8.04203186,-34.91890613,94,61.0,24.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:11:59+00:00,-8.04204252,-34.91890113,94,61.0,25.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:00+00:00,-8.04205151,-34.9188958,94,62.0,26.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:01+00:00,-8.04206116,-34.91889081,94,61.0,27.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:02+00:00,-8.04206883,-34.91888447,94,61.0,28.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:03+00:00,-8.04207749,-34.91887848,94,62.0,29.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:04+00:00,-8.04208248,-34.91887082,94,62.0,30.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:05+00:00,-8.04208314,-34.91885948,94,63.0,31.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:06+00:00,-8.04207914,-34.91884616,93,62.0,32.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:07+00:00,-8.04207381,-34.9188315,93,61.0,33.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:08+00:00,-8.04206749,-34.91881617,93,61.0,34.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:09+00:00,-8.04206982,-34.91880718,94,60.0,35.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:10+00:00,-8.04208114,-34.91879985,94,61.0,36.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:11+00:00,-8.04209613,-34.91879386,94,61.0,37.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:12+00:00,-8.04211247,-34.91878787,94,62.0,38.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:13+00:00,-8.04213013,-34.91878253,94,62.0,39.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:14+00:00,-8.04214679,-34.91877688,94,62.0,40.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:15+00:00,-8.04215779,-34.91877121,94,62.0,41.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:16+00:00,-8.04216545,-34.91876222,94,62.0,42.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:17+00:00,-8.04217378,-34.91875389,94,62.0,43.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:18+00:00,-8.04218111,-34.91874589,95,62.0,44.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:19+00:00,-8.04218844,-34.91873855,96,62.0,45.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:20+00:00,-8.04219476,-34.9187309,96,62.0,46.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:21+00:00,-8.04220076,-34.91872256,97,63.0,47.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:22+00:00,-8.04220375,-34.91871357,97,63.0,48.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:23+00:00,-8.04220942,-34.91870457,98,63.0,49.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:24+00:00,-8.04221374,-34.91869558,100,64.0,50.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:25+00:00,-8.04222074,-34.91868826,102,64.0,51.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:26+00:00,-8.0422294,-34.91868493,102,64.0,52.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:27+00:00,-8.04223273,-34.91867627,102,64.0,53.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:28+00:00,-8.04223673,-34.91866895,101,64.0,54.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:29+00:00,-8.04224039,-34.91866061,100,64.0,55.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:30+00:00,-8.04224572,-34.91865395,100,64.0,56.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:31+00:00,-8.04225272,-34.91864929,100,64.0,57.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:32+00:00,-8.04226271,-34.91864696,101,64.0,58.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:33+00:00,-8.04227304,-34.91864363,101,64.0,59.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:34+00:00,-8.04228571,-34.91864098,101,62.0,60.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:35+00:00,-8.04230003,-34.91863831,101,62.0,61.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:36+00:00,-8.04231403,-34.91863398,102,62.0,62.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:37+00:00,-8.04232937,-34.91862831,103,62.0,63.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:38+00:00,-8.04234369,-34.91862132,103,62.0,64.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:39+00:00,-8.04235602,-34.91861332,103,62.0,65.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:40+00:00,-8.04236901,-34.91860532,103,62.0,66.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:41+00:00,-8.04238401,-34.91859699,103,62.0,67.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:42+00:00,-8.04239634,-34.91858766,103,64.0,68.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:43+00:00,-8.04241266,-34.91857766,103,64.0,69.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:44+00:00,-8.04242699,-34.91856567,103,63.0,70.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:45+00:00,-8.04244232,-34.91855467,103,63.0,71.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:46+00:00,-8.04244598,-34.91854235,103,64.0,72.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:47+00:00,-8.04245031,-34.91853302,104,64.0,73.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:48+00:00,-8.04245397,-34.91852269,104,64.0,74.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:49+00:00,-8.04245664,-34.91851137,104,63.0,75.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:50+00:00,-8.04245431,-34.91849737,104,63.0,76.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:51+00:00,-8.04245265,-34.91848237,104,63.0,77.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:52+00:00,-8.04245133,-34.91846538,104,63.0,78.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:53+00:00,-8.04245133,-34.91844939,103,63.0,79.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:54+00:00,-8.04245432,-34.91843606,104,62.0,80.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:55+00:00,-8.04245731,-34.91842373,107,63.0,81.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:56+00:00,-8.04246164,-34.91841207,108,63.0,82.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:57+00:00,-8.0424653,-34.91839908,108,63.0,83.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:58+00:00,-8.04246929,-34.91838641,108,63.0,84.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:12:59+00:00,-8.04247395,-34.91837342,108,63.0,85.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:00+00:00,-8.04247495,-34.91836476,108,63.0,86.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:01+00:00,-8.04248594,-34.9183541,109,63.0,87.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:02+00:00,-8.04249528,-34.91834244,110,63.0,88.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:03+00:00,-8.04250361,-34.91833078,110,63.0,89.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:04+00:00,-8.04251094,-34.91831812,110,64.0,90.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:05+00:00,-8.04251528,-34.91830279,110,64.0,91.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:06+00:00,-8.04251827,-34.91828679,111,63.0,92.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:09+00:00,-8.04253792,-34.91821213,114,63.0,95.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:10+00:00,-8.04253792,-34.9182098,109,62.0,96.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:11+00:00,-8.04253693,-34.9182048,113,61.0,97.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:13+00:00,-8.04254293,-34.91817547,111,61.0,99.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:14+00:00,-8.0425406,-34.91817215,111,61.0,100.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:15+00:00,-8.04253694,-34.91816582,111,61.0,101.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:16+00:00,-8.04253062,-34.91815849,110,62.0,102.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:17+00:00,-8.04252529,-34.91814883,110,62.0,103.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:18+00:00,-8.04252661,-34.91813917,110,62.0,104.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:19+00:00,-8.04253694,-34.91812984,111,61.0,105.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:20+00:00,-8.04254528,-34.91811852,111,62.0,106.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:21+00:00,-8.04255361,-34.91810485,111,62.0,107.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:22+00:00,-8.0425556,-34.91808986,111,62.0,108.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:23+00:00,-8.04255692,-34.91807521,112,63.0,109.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:24+00:00,-8.04255726,-34.91805987,113,63.0,110.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:25+00:00,-8.04255626,-34.91804488,113,64.0,111.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:26+00:00,-8.0425536,-34.91802688,113,64.0,112.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:27+00:00,-8.04254793,-34.91800956,113,64.0,113.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:28+00:00,-8.0425446,-34.91799457,113,64.0,114.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:29+00:00,-8.0425386,-34.91798057,114,63.0,115.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:30+00:00,-8.0425296,-34.91796791,115,63.0,116.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:31+00:00,-8.04252228,-34.91795525,116,63.0,117.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:32+00:00,-8.04251828,-34.91794158,116,63.0,118.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:33+00:00,-8.04251529,-34.91792692,116,63.0,119.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:34+00:00,-8.04251296,-34.91791227,116,63.0,120.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:35+00:00,-8.04251231,-34.91789761,116,63.0,121.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:36+00:00,-8.04251097,-34.91788361,116,63.0,122.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:37+00:00,-8.04250865,-34.91787061,116,63.0,123.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:38+00:00,-8.04250632,-34.91785794,117,63.0,124.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:39+00:00,-8.04250399,-34.91784394,117,63.0,125.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:40+00:00,-8.04250366,-34.91782962,115,63.0,126.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:41+00:00,-8.04250433,-34.91781562,113,64.0,127.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:42+00:00,-8.04250599,-34.91780162,113,64.0,128.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:43+00:00,-8.04250733,-34.91778463,113,64.0,129.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:44+00:00,-8.04250566,-34.91776864,113,64.0,130.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:45+00:00,-8.04250467,-34.91775131,113,64.0,131.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:46+00:00,-8.04250267,-34.91773298,114,64.0,132.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:47+00:00,-8.04249768,-34.91771533,114,63.0,133.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:48+00:00,-8.04249835,-34.91770067,113,63.0,134.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:49+00:00,-8.04249867,-34.91768867,112,63.0,135.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:50+00:00,-8.04249801,-34.91767701,113,63.0,136.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:51+00:00,-8.04249668,-34.91766668,113,63.0,137.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:52+00:00,-8.04249602,-34.91765769,113,63.0,138.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:53+00:00,-8.04249569,-34.91764936,113,63.0,139.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:54+00:00,-8.04249536,-34.91764037,114,63.0,140.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:55+00:00,-8.04249602,-34.91763404,115,62.0,141.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:56+00:00,-8.04249835,-34.91762738,115,62.0,142.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:57+00:00,-8.04250267,-34.91761872,116,62.0,143.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:58+00:00,-8.04250967,-34.91760772,116,62.0,144.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:13:59+00:00,-8.04251899,-34.9175954,116,62.0,145.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:14:00+00:00,-8.04252733,-34.91758173,116,63.0,146.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:14:01+00:00,-8.04253466,-34.91756874,116,63.0,147.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:14:02+00:00,-8.04253932,-34.91755742,116,63.0,148.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:14:03+00:00,-8.04254431,-34.91754575,116,63.0,149.0
2023-05-21T15:11:22Z,walk,2023-05-21 15:14:04+00:00,-8.04254764,-34.91753443,116,63.0,150.0
