activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate,duration_seconds
2024-01-03T22:13:33Z,run,2024-01-03 22:13:43+00:00,-8.04851333,-34.95191667,0.0,,,0.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:45+00:00,-8.04851732,-34.95192299,0.0,90.0,,2.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:46+00:00,-8.04851999,-34.95194799,0.0,90.0,,3.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:47+00:00,-8.048519,-34.95198265,0.0,89.0,,4.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:48+00:00,-8.04852299,-34.9520163,0.0,89.0,,5.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:49+00:00,-8.04852999,-34.95204297,0.0,89.0,,6.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:50+00:00,-8.04854065,-34.95206596,0.0,89.0,113.0,7.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:51+00:00,-8.04854197,-34.95209162,0.0,89.0,113.0,8.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:52+00:00,-8.04853798,-34.95211994,0.0,89.0,113.0,9.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:53+00:00,-8.04853098,-34.9521516,0.0,89.0,113.0,10.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:54+00:00,-8.04852466,-34.95218359,1.5099999904632568,89.0,113.0,11.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:55+00:00,-8.04851532,-34.95221458,3.0799999237060547,89.0,113.0,12.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:56+00:00,-8.04850466,-34.95224491,3.119999885559082,89.0,114.0,13.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:57+00:00,-8.04849667,-34.95227524,3.0999999046325684,89.0,115.0,14.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:58+00:00,-8.04849168,-34.9523069,3.0999999046325684,89.0,115.0,15.0
2024-01-03T22:13:33Z,run,2024-01-03 22:13:59+00:00,-8.04848734,-34.95233723,3.0899999141693115,88.0,115.0,16.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:00+00:00,-8.04848334,-34.95236757,3.0999999046325684,88.0,115.0,17.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:01+00:00,-8.04847668,-34.95239656,3.0999999046325684,88.0,115.0,18.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:02+00:00,-8.04847002,-34.95242389,3.069999933242798,88.0,117.0,19.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:03+00:00,-8.04846302,-34.95245089,3.069999933242798,88.0,117.0,20.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:04+00:00,-8.04845602,-34.95247721,3.0299999713897705,88.0,118.0,21.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:05+00:00,-8.04844835,-34.9525042,3.0,88.0,119.0,22.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:06+00:00,-8.04844336,-34.9525312,2.950000047683716,88.0,119.0,23.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:07+00:00,-8.04844403,-34.95255686,2.890000104904175,88.0,120.0,24.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:08+00:00,-8.0484497,-34.95258086,2.8499999046325684,88.0,123.0,25.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:09+00:00,-8.04846003,-34.95260518,2.8499999046325684,88.0,123.0,26.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:10+00:00,-8.04846669,-34.95262618,2.8399999141693115,88.0,125.0,27.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:11+00:00,-8.04847202,-34.95264484,2.8499999046325684,88.0,126.0,28.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:12+00:00,-8.04847801,-34.95266284,2.859999895095825,88.0,127.0,29.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:13+00:00,-8.04848401,-34.95268251,2.8299999237060547,88.0,126.0,30.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:14+00:00,-8.04848968,-34.95270417,2.7300000190734863,88.0,126.0,31.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:15+00:00,-8.048497,-34.95272716,2.7300000190734863,88.0,126.0,32.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:16+00:00,-8.04850433,-34.95274815,2.630000114440918,88.0,126.0,33.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:17+00:00,-8.04851367,-34.95277114,2.5899999141693115,88.0,127.0,34.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:18+00:00,-8.048524,-34.95279348,2.569999933242798,88.0,126.0,35.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:19+00:00,-8.04853466,-34.95281681,2.609999895095825,88.0,126.0,36.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:20+00:00,-8.04854331,-34.95283947,2.6700000762939453,88.0,126.0,37.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:21+00:00,-8.04855165,-34.95286046,2.6700000762939453,88.0,126.0,38.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:22+00:00,-8.04855764,-34.95288246,2.7100000381469727,88.0,124.0,39.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:23+00:00,-8.0485643,-34.95290412,2.7100000381469727,88.0,124.0,40.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:24+00:00,-8.0485753,-34.95292278,2.7100000381469727,88.0,125.0,41.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:25+00:00,-8.04858896,-34.9529371,2.700000047683716,88.0,125.0,42.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:26+00:00,-8.04860163,-34.95295044,2.680000066757202,89.0,125.0,43.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:27+00:00,-8.04861428,-34.95296176,2.680000066757202,89.0,125.0,44.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:28+00:00,-8.04862627,-34.95297308,2.630000114440918,88.0,125.0,45.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:29+00:00,-8.0486406,-34.95298541,2.5799999237060547,89.0,124.0,46.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:30+00:00,-8.0486556,-34.95299674,2.549999952316284,89.0,123.0,47.0
2024-01-03T22:13:33Z,run,2024-01-03 22:14:31+00:00,-8.04867159,-34.95300573,2.5299999713897705,88.0,123.0,48.0
