activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:47+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,,,,,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:47+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:47+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:47+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:48+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,1.0,0.0,0.0,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:48+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:48+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:48+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:49+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,1.0,0.0,0.0,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:49+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:49+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:49+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:50+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,1.0,0.0,0.0,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:50+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:50+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:51+00:00,-8.05168628692627,-34.94873809814453,0.0,0.0,104,1.0,0.0,0.0,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,1.0,0.0,0.0,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,104,0.0,0.0,,0.0,
2020-04-07T22:52:47Z,Running,2020-04-07 22:52:52+00:00,-8.051688194274902,-34.94873809814453,0.0,0.0,103,0.0,0.0,,0.0,
