activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:47Z,-8.04390245,-34.93965622,116,3.130000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:48Z,-8.04388746,-34.93967955,118,3.0299999713897705
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:49Z,-8.04387346,-34.93970688,120,3.0799999237060547
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:50Z,-8.0438598,-34.93973621,120,3.0799999237060547
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:51Z,-8.04384781,-34.93976854,120,3.130000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:52Z,-8.04383715,-34.93980354,121,3.130000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:53Z,-8.04382748,-34.93983986,125,3.309999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:54Z,-8.04382249,-34.93987853,126,3.5899999141693115
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:55Z,-8.04381617,-34.93991719,127,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:56Z,-8.04380985,-34.93995752,127,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:57Z,-8.04380452,-34.94000017,127,3.890000104904175
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:58Z,-8.04379687,-34.94004217,120,4.0
2025-05-13T21:16:39Z,Ride,2025-05-13T21:18:59Z,-8.0437842,-34.94008183,124,4.110000133514404
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:00Z,-8.04376854,-34.94011983,124,4.25
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:01Z,-8.04375288,-34.9401565,124,4.380000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:02Z,-8.04373722,-34.9401925,124,4.380000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:03Z,-8.0437239,-34.94022883,124,4.420000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:04Z,-8.04371056,-34.94026415,124,4.420000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:05Z,-8.04369791,-34.94029814,123,4.440000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:06Z,-8.04368824,-34.94033014,123,4.420000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:07Z,-8.04368058,-34.94035947,123,4.380000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:08Z,-8.04367558,-34.94038579,123,4.380000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:09Z,-8.04367359,-34.94040946,123,4.269999980926514
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:10Z,-8.04367525,-34.94043045,123,4.059999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:11Z,-8.04368058,-34.94044811,123,3.640000104904175
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:12Z,-8.04369024,-34.94046344,123,3.1600000858306885
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:13Z,-8.04370457,-34.94047677,123,2.7699999809265137
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:14Z,-8.0437239,-34.94048909,123,2.7699999809265137
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:15Z,-8.04374722,-34.94050176,123,2.5399999618530273
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:16Z,-8.04377322,-34.94051475,123,2.4700000286102295
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:17Z,-8.04380155,-34.94052675,122,2.4700000286102295
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:18Z,-8.04383054,-34.94053741,121,2.5299999713897705
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:19Z,-8.04385987,-34.94054707,121,2.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:20Z,-8.04389053,-34.9405564,121,2.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:21Z,-8.04392319,-34.9405664,123,3.0999999046325684
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:22Z,-8.04395551,-34.94057605,124,3.369999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:24Z,-8.04398851,-34.94058538,125,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:25Z,-8.04402151,-34.94059438,124,3.5299999713897705
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:26Z,-8.04405685,-34.94060537,124,3.5899999141693115
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:27Z,-8.04408951,-34.94061703,124,3.700000047683716
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:28Z,-8.04411751,-34.94063169,124,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:29Z,-8.04413917,-34.94065069,124,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:30Z,-8.04415249,-34.94067368,124,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:31Z,-8.04415816,-34.94070034,124,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:32Z,-8.04415784,-34.940729,124,3.7300000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:33Z,-8.04415184,-34.94075933,124,3.630000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:34Z,-8.0441425,-34.94079032,124,3.5299999713897705
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:35Z,-8.04413084,-34.94082164,125,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:36Z,-8.04411851,-34.94085331,125,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:37Z,-8.04410652,-34.9408843,125,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:38Z,-8.0440952,-34.94091562,124,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:39Z,-8.04408521,-34.94094629,123,3.5299999713897705
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:40Z,-8.04407588,-34.94097728,122,3.609999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:41Z,-8.04406622,-34.9410086,122,3.619999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:42Z,-8.04405655,-34.94104059,122,3.619999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:43Z,-8.04404555,-34.94107259,121,3.640000104904175
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:44Z,-8.04403356,-34.94110425,120,3.6700000762939453
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:45Z,-8.04402024,-34.9411359,119,3.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:46Z,-8.04400592,-34.94116723,118,3.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:47Z,-8.04399058,-34.94119689,118,3.7100000381469727
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:48Z,-8.04397658,-34.94122555,118,3.7100000381469727
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:49Z,-8.04396459,-34.94125187,118,3.7300000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:50Z,-8.04395759,-34.94127554,117,3.7300000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:51Z,-8.04395727,-34.94129586,116,3.6700000762939453
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:52Z,-8.04396359,-34.9413152,116,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:53Z,-8.04397525,-34.94133252,116,3.1600000858306885
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:54Z,-8.04398992,-34.94134652,116,3.1600000858306885
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:55Z,-8.04400891,-34.94136052,116,2.7799999713897705
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:56Z,-8.04403191,-34.94137551,116,2.609999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:57Z,-8.0440569,-34.94139084,115,2.609999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:58Z,-8.04408323,-34.94140683,114,2.609999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:19:59Z,-8.04410889,-34.94142283,113,2.700000047683716
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:00Z,-8.04413554,-34.94143716,113,2.700000047683716
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:01Z,-8.04416421,-34.94145049,113,2.890000104904175
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:02Z,-8.04419453,-34.94146215,113,3.0899999141693115
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:03Z,-8.04422653,-34.9414738,112,3.200000047683716
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:04Z,-8.04426052,-34.94148414,112,3.2699999809265137
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:05Z,-8.04429685,-34.94149579,112,3.359999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:06Z,-8.04433451,-34.94150846,112,3.359999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:07Z,-8.04437784,-34.94152345,111,3.4800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:08Z,-8.04441849,-34.94153911,111,3.619999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:09Z,-8.04446383,-34.94155644,111,3.799999952316284
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:10Z,-8.04450782,-34.94157443,112,4.059999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:11Z,-8.04455115,-34.94158843,112,4.289999961853027
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:12Z,-8.04459248,-34.94160075,113,4.559999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:13Z,-8.04463347,-34.94161175,113,4.559999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:14Z,-8.04467246,-34.94162475,113,4.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:15Z,-8.0447148,-34.94163908,113,4.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:16Z,-8.0447548,-34.9416534,113,4.730000019073486
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:17Z,-8.04479746,-34.9416664,113,4.800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:18Z,-8.04483712,-34.94167772,113,4.849999904632568
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:19Z,-8.04487745,-34.94168906,113,4.849999904632568
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:20Z,-8.04491745,-34.94170071,112,4.849999904632568
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:21Z,-8.04495711,-34.9417127,114,4.829999923706055
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:22Z,-8.04499643,-34.94172637,116,4.78000020980835
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:23Z,-8.04503409,-34.9417397,117,4.78000020980835
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:24Z,-8.04507208,-34.94175269,117,4.760000228881836
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:25Z,-8.04511175,-34.94176569,117,4.760000228881836
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:26Z,-8.0451474,-34.94177735,117,4.760000228881836
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:27Z,-8.04518106,-34.94178667,117,4.710000038146973
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:28Z,-8.04521106,-34.94179567,117,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:29Z,-8.04524039,-34.941805,117,4.519999980926514
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:30Z,-8.04526738,-34.94181465,117,4.269999980926514
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:31Z,-8.04529405,-34.94182365,117,4.269999980926514
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:32Z,-8.04531872,-34.94183164,118,3.890000104904175
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:33Z,-8.04534637,-34.94183898,118,3.490000009536743
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:34Z,-8.04537371,-34.94184497,120,3.2300000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:35Z,-8.04540304,-34.94185129,121,3.069999933242798
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:36Z,-8.04543437,-34.94185862,120,3.049999952316284
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:37Z,-8.04546903,-34.94186761,120,3.049999952316284
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:38Z,-8.04550035,-34.94187627,117,3.109999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:39Z,-8.04553235,-34.94188526,116,3.109999895095825
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:40Z,-8.04556535,-34.94189526,116,3.2300000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:41Z,-8.04559968,-34.94190425,116,3.430000066757202
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:42Z,-8.04563468,-34.94191125,117,3.619999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:43Z,-8.04566934,-34.94191891,117,3.619999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:44Z,-8.04570367,-34.94192691,117,3.75
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:45Z,-8.045738,-34.9419359,117,3.8299999237060547
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:46Z,-8.04577133,-34.94194523,117,3.9000000953674316
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:47Z,-8.04580466,-34.94195455,117,3.9600000381469727
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:48Z,-8.04583798,-34.94196489,117,3.9800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:49Z,-8.04587264,-34.94197454,117,3.9800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:50Z,-8.04590829,-34.94198421,117,4.0
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:51Z,-8.04594428,-34.94199387,118,4.0
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:52Z,-8.04597995,-34.94200319,119,4.0
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:53Z,-8.04601594,-34.94201386,119,4.010000228881836
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:54Z,-8.04604961,-34.94202752,119,4.03000020980835
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:54Z,-8.04607793,-34.94204451,119,4.03000020980835
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:55Z,-8.04610192,-34.94206685,118,4.039999961853027
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:56Z,-8.04612091,-34.94209317,118,4.039999961853027
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:57Z,-8.04613491,-34.9421225,117,4.03000020980835
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:58Z,-8.04614391,-34.94215416,118,4.0
2025-05-13T21:16:39Z,Ride,2025-05-13T21:20:59Z,-8.04614991,-34.94218783,119,3.930000066757202
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:00Z,-8.04615457,-34.94222448,119,3.930000066757202
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:01Z,-8.04615889,-34.94226248,119,3.9000000953674316
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:02Z,-8.04616322,-34.94229947,117,3.9000000953674316
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:03Z,-8.04616688,-34.94233813,117,3.9200000762939453
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:04Z,-8.0461712,-34.94237779,116,3.950000047683716
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:05Z,-8.04617619,-34.94241845,116,4.010000228881836
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:06Z,-8.04618219,-34.94246012,116,4.010000228881836
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:07Z,-8.04618885,-34.94250512,117,4.090000152587891
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:08Z,-8.04619585,-34.94254945,117,4.179999828338623
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:09Z,-8.04620184,-34.94259378,117,4.289999961853027
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:10Z,-8.04620717,-34.94263643,117,4.420000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:11Z,-8.04621016,-34.9426761,117,4.559999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:12Z,-8.04621316,-34.94271942,117,4.559999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:13Z,-8.04621715,-34.94276308,117,4.619999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:14Z,-8.04622115,-34.94280608,118,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:15Z,-8.04622715,-34.9428484,118,4.710000038146973
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:16Z,-8.04623415,-34.94289139,118,4.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:17Z,-8.04623981,-34.94293373,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:18Z,-8.04624448,-34.94297705,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:19Z,-8.04624914,-34.94302072,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:20Z,-8.04625314,-34.94306172,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:21Z,-8.04625747,-34.94310404,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:22Z,-8.04626247,-34.9431497,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:23Z,-8.04626746,-34.94319436,119,4.670000076293945
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:24Z,-8.04627145,-34.94323569,119,4.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:25Z,-8.04627478,-34.94328035,119,4.690000057220459
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:26Z,-8.04627811,-34.94332301,119,4.710000038146973
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:27Z,-8.04628177,-34.94336701,119,4.730000019073486
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:28Z,-8.04628644,-34.94341201,119,4.78000020980835
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:29Z,-8.04629176,-34.94345634,118,4.800000190734863
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:30Z,-8.04629675,-34.94350033,118,4.829999923706055
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:31Z,-8.04630042,-34.943544,118,4.829999923706055
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:32Z,-8.04630441,-34.94359032,118,4.869999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:33Z,-8.04630774,-34.94363532,118,4.849999904632568
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:34Z,-8.04631206,-34.94367532,118,4.869999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:35Z,-8.04631906,-34.94371466,118,4.869999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:36Z,-8.04632806,-34.94374898,119,4.869999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:37Z,-8.04634172,-34.94377931,119,4.869999885559082
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:38Z,-8.04636272,-34.94380765,119,4.849999904632568
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:39Z,-8.04638739,-34.94383364,120,4.730000019073486
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:40Z,-8.04641372,-34.94385763,121,4.519999980926514
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:41Z,-8.04644238,-34.94388096,121,4.25
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:42Z,-8.04647004,-34.94390162,121,4.110000133514404
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:43Z,-8.04650203,-34.94392161,121,4.110000133514404
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:44Z,-8.04653603,-34.94393794,123,4.059999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:45Z,-8.04657169,-34.94395194,126,4.059999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:46Z,-8.04660936,-34.94396294,128,4.059999942779541
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:47Z,-8.04664801,-34.94397094,129,4.090000152587891
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:48Z,-8.04668801,-34.94397661,129,4.130000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:49Z,-8.04672767,-34.9439806,129,4.130000114440918
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:50Z,-8.04676834,-34.94398425,150,4.179999828338623
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:51Z,-8.04680967,-34.94398792,156,4.210000038146973
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:52Z,-8.04685233,-34.94399191,153,4.289999961853027
2025-05-13T21:16:39Z,Ride,2025-05-13T21:21:53Z,-8.04689566,-34.94399591,147,4.340000152587891
