time,latitude,longitude,altitude
2021-03-18T21:54:47Z,-8.04534976,-34.93998336,
2021-03-18T21:54:48Z,-8.0453632,-34.93998592,
2021-03-18T21:54:49Z,-8.04536704,-34.93998592,
2021-03-18T21:54:50Z,-8.045376,-34.93998592,
2021-03-18T21:54:51Z,-8.04538816,-34.93998592,
2021-03-18T21:54:52Z,-8.0454016,-34.93999104,
2021-03-18T21:54:53Z,-8.04541568,-34.93999104,
2021-03-18T21:54:54Z,-8.04542912,-34.9399936,
2021-03-18T21:54:55Z,-8.04544192,-34.9399936,
2021-03-18T21:54:56Z,-8.0454528,-34.9399936,
2021-03-18T21:54:57Z,-8.04546176,-34.93999104,26.15999984741211
2021-03-18T21:55:02Z,-8.04552384,-34.94000128,26.15999984741211
2021-03-18T21:55:06Z,-8.04559424,-34.94002432,26.15999984741211
2021-03-18T21:55:10Z,-8.04565824,-34.9400448,28.969999313354492
2021-03-18T21:55:14Z,-8.0457184,-34.94006272,28.969999313354492
2021-03-18T21:55:17Z,-8.04576576,-34.9400832,30.790000915527344
2021-03-18T21:55:21Z,-8.04582336,-34.94010624,33.34000015258789
2021-03-18T21:55:25Z,-8.04587648,-34.94012928,34.61000061035156
2021-03-18T21:55:29Z,-8.0459232,-34.94013952,35.880001068115234
2021-03-18T21:55:34Z,-8.04598144,-34.94016,37.15999984741211
2021-03-18T21:55:38Z,-8.0460416,-34.94016768,38.34000015258789
2021-03-18T21:55:42Z,-8.04610624,-34.94018048,39.70000076293945
2021-03-18T21:55:46Z,-8.0461696,-34.94017792,40.880001068115234
2021-03-18T21:55:49Z,-8.04621056,-34.94016,40.880001068115234
2021-03-18T21:55:54Z,-8.04626304,-34.94017792,40.880001068115234
2021-03-18T21:55:58Z,-8.046304,-34.94020096,42.060001373291016
2021-03-18T21:56:03Z,-8.04635904,-34.94022656,42.060001373291016
2021-03-18T21:56:07Z,-8.04640384,-34.94024704,42.060001373291016
2021-03-18T21:56:11Z,-8.04645568,-34.94025728,42.060001373291016
2021-03-18T21:56:15Z,-8.0465152,-34.94026496,43.25
2021-03-18T21:56:19Z,-8.04656576,-34.94027776,43.25
2021-03-18T21:56:23Z,-8.04661056,-34.94027008,43.25
2021-03-18T21:56:29Z,-8.04667392,-34.94026496,43.25
2021-03-18T21:56:33Z,-8.046736,-34.94027264,43.25
2021-03-18T21:56:37Z,-8.04679424,-34.9403008,43.25
2021-03-18T21:56:41Z,-8.04684096,-34.94033152,43.25
2021-03-18T21:56:45Z,-8.04689024,-34.94034176,43.25
2021-03-18T21:56:49Z,-8.0469504,-34.94036224,43.25
2021-03-18T21:56:53Z,-8.04700736,-34.94037504,43.25
2021-03-18T21:56:58Z,-8.04707136,-34.94037504,28.239999771118164
2021-03-18T21:57:02Z,-8.0471296,-34.94037504,28.239999771118164
2021-03-18T21:57:06Z,-8.047184,-34.94036992,29.420000076293945
2021-03-18T21:57:10Z,-8.04723264,-34.94037248,29.420000076293945
2021-03-18T21:57:15Z,-8.04729472,-34.94038784,29.420000076293945
2021-03-18T21:57:19Z,-8.0473472,-34.94040576,29.420000076293945
2021-03-18T21:57:24Z,-8.0473984,-34.94044416,29.420000076293945
2021-03-18T21:57:28Z,-8.04745088,-34.94047488,29.420000076293945
2021-03-18T21:57:32Z,-8.04750144,-34.94048768,29.420000076293945
2021-03-18T21:57:36Z,-8.04756096,-34.94048768,29.420000076293945
2021-03-18T21:57:40Z,-8.04762368,-34.94049024,29.420000076293945
2021-03-18T21:57:44Z,-8.04767808,-34.94049792,29.420000076293945
2021-03-18T21:57:49Z,-8.04773312,-34.94049024,29.420000076293945
2021-03-18T21:57:55Z,-8.04778368,-34.94045696,29.420000076293945
2021-03-18T21:57:59Z,-8.04782208,-34.94041088,29.420000076293945
2021-03-18T21:58:03Z,-8.04786112,-34.94037248,29.420000076293945
2021-03-18T21:58:08Z,-8.04791616,-34.94034176,28.239999771118164
2021-03-18T21:58:12Z,-8.04797184,-34.9403264,28.239999771118164
2021-03-18T21:58:16Z,-8.04802624,-34.94031872,28.239999771118164
2021-03-18T21:58:21Z,-8.0480768,-34.94029312,28.239999771118164
2021-03-18T21:58:26Z,-8.04812544,-34.94025728,28.239999771118164
2021-03-18T21:58:32Z,-8.04818432,-34.94023424,27.059999465942383
2021-03-18T21:58:36Z,-8.04823232,-34.94021888,27.059999465942383
2021-03-18T21:58:41Z,-8.04828544,-34.94020864,27.059999465942383
2021-03-18T21:58:47Z,-8.04834176,-34.94018816,27.059999465942383
2021-03-18T21:58:52Z,-8.04840384,-34.94017024,27.059999465942383
2021-03-18T21:58:56Z,-8.04845888,-34.94016,25.8799991607666
2021-03-18T21:59:00Z,-8.04852416,-34.94015232,18.739999771118164
2021-03-18T21:59:04Z,-8.04858688,-34.94012928,18.739999771118164
2021-03-18T21:59:08Z,-8.04864128,-34.94011648,18.739999771118164
2021-03-18T21:59:13Z,-8.04870016,-34.94009088,17.559999465942383
2021-03-18T21:59:17Z,-8.04875392,-34.94006016,17.559999465942383
2021-03-18T21:59:22Z,-8.048816,-34.94003968,17.559999465942383
2021-03-18T21:59:26Z,-8.0488704,-34.94002944,16.290000915527344
2021-03-18T21:59:30Z,-8.04892544,-34.94001664,13.470000267028809
2021-03-18T21:59:34Z,-8.04897408,-34.94000128,12.289999961853027
2021-03-18T21:59:38Z,-8.04902144,-34.93998592,12.289999961853027
2021-03-18T21:59:42Z,-8.04907136,-34.93996032,12.289999961853027
2021-03-18T21:59:46Z,-8.04912768,-34.93995008,12.289999961853027
2021-03-18T21:59:50Z,-8.04918208,-34.93993472,14.020000457763672
2021-03-18T21:59:54Z,-8.04923648,-34.93991424,15.289999961853027
2021-03-18T21:59:59Z,-8.04929536,-34.93989632,15.289999961853027
2021-03-18T22:00:03Z,-8.04934592,-34.93987584,15.289999961853027
2021-03-18T22:00:08Z,-8.04938496,-34.93984512,15.289999961853027
2021-03-18T22:00:14Z,-8.04937856,-34.93978112,15.289999961853027
2021-03-18T22:00:20Z,-8.04933952,-34.9397504,15.289999961853027
2021-03-18T22:00:25Z,-8.0492896,-34.93977856,15.289999961853027
2021-03-18T22:00:31Z,-8.04923456,-34.93980672,15.289999961853027
2021-03-18T22:00:35Z,-8.04918656,-34.9398272,15.289999961853027
2021-03-18T22:00:39Z,-8.04913792,-34.93984256,13.470000267028809
2021-03-18T22:00:44Z,-8.0490816,-34.93987328,13.470000267028809
2021-03-18T22:00:49Z,-8.04902848,-34.93989888,13.470000267028809
2021-03-18T22:00:54Z,-8.04896064,-34.93992192,13.470000267028809
2021-03-18T22:00:57Z,-8.04891008,-34.93995008,13.369999885559082
2021-03-18T22:01:00Z,-8.04886528,-34.93996544,12.180000305175781
