activity_id,sport_type,timestamp,latitude,longitude,cadence,speed,heart_rate,duration_seconds
2023-09-30T21:18:39Z,walk,2023-09-30 21:18:55+00:00,-8.05139166,-34.94884832,65.0,0.0,,0.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:18:57+00:00,-8.05169166,-34.94920666,65.0,0.0,113.0,2.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:18:58+00:00,-8.05169231,-34.94920798,65.0,0.0,112.0,3.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:18:59+00:00,-8.05169498,-34.94921498,65.0,0.0,112.0,4.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:00+00:00,-8.0516963,-34.94922164,65.0,0.0,112.0,5.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:01+00:00,-8.05168797,-34.94922829,65.0,0.18000000715255737,112.0,6.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:02+00:00,-8.05167231,-34.94923496,65.0,0.6200000047683716,112.0,7.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:03+00:00,-8.05166398,-34.94923164,65.0,1.149999976158142,112.0,8.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:04+00:00,-8.05165431,-34.94923629,,1.399999976158142,112.0,9.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:05+00:00,-8.05164632,-34.94924363,59.0,1.340000033378601,112.0,10.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:06+00:00,-8.05163867,-34.94925163,59.0,1.340000033378601,112.0,11.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:07+00:00,-8.051632,-34.94925963,59.0,1.3200000524520874,112.0,12.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:08+00:00,-8.051628,-34.94926728,59.0,1.350000023841858,112.0,13.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:09+00:00,-8.05162601,-34.94927428,59.0,1.3799999952316284,112.0,14.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:10+00:00,-8.05162568,-34.94928027,59.0,1.2799999713897705,112.0,15.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:11+00:00,-8.05162301,-34.94928626,59.0,1.149999976158142,113.0,16.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:12+00:00,-8.05161935,-34.94929225,59.0,1.0499999523162842,113.0,17.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:13+00:00,-8.05161469,-34.94930059,59.0,1.0499999523162842,113.0,18.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:14+00:00,-8.05161136,-34.94931025,59.0,0.9399999976158142,113.0,19.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:15+00:00,-8.05160803,-34.94932224,59.0,0.9100000262260437,115.0,20.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:16+00:00,-8.05160704,-34.94933457,,0.9100000262260437,117.0,21.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:17+00:00,-8.05160903,-34.94934656,31.0,0.9200000166893005,118.0,22.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:18+00:00,-8.0516127,-34.94935856,30.0,1.0299999713897705,119.0,23.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:19+00:00,-8.05161435,-34.94937088,30.0,1.0299999713897705,119.0,24.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:20+00:00,-8.05161635,-34.94938355,30.0,1.2000000476837158,119.0,25.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:21+00:00,-8.05161702,-34.94939587,30.0,1.2899999618530273,120.0,26.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:22+00:00,-8.05161635,-34.94940819,31.0,1.309999942779541,120.0,27.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:23+00:00,-8.05161469,-34.94941919,31.0,1.309999942779541,122.0,28.0
2023-09-30T21:18:39Z,walk,2023-09-30 21:19:24+00:00,-8.05161303,-34.94942919,31.0,1.3300000429153442,124.0,29.0
