activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:25Z,-8.05517,-34.94965667,60.0,
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:26Z,-8.05518533,-34.94964133,60.0,
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:27Z,-8.05517334,-34.94963033,60.0,
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:28Z,-8.05515401,-34.94963267,60.0,
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:29Z,-8.05513234,-34.949634,60.0,
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:30Z,-8.05511102,-34.94963367,60.0,
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:31Z,-8.05509236,-34.94963201,60.0,82.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:32Z,-8.0550687,-34.949645,60.0,81.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:33Z,-8.05504103,-34.94966766,60.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:34Z,-8.05501004,-34.94969199,60.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:35Z,-8.05498172,-34.94971366,60.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:36Z,-8.05495473,-34.94972999,,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:37Z,-8.0549334,-34.94973799,60.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:38Z,-8.0549154,-34.94974231,60.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:39Z,-8.05489775,-34.94974431,60.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:40Z,-8.05488141,-34.94974564,62.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:41Z,-8.05486575,-34.94974764,61.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:42Z,-8.05485076,-34.94974829,61.0,80.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:43Z,-8.05483609,-34.94975096,61.0,82.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:44Z,-8.0548231,-34.94975428,61.0,85.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:45Z,-8.05481077,-34.94975662,60.0,86.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:46Z,-8.05479743,-34.94975727,60.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:47Z,-8.05478244,-34.94975595,60.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:48Z,-8.05476844,-34.94975328,60.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:49Z,-8.05475379,-34.94974929,62.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:50Z,-8.05474212,-34.94974363,60.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:51Z,-8.05473113,-34.94973864,60.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:52Z,-8.05471846,-34.94973497,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:53Z,-8.05470581,-34.94973298,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:54Z,-8.05469081,-34.94972898,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:55Z,-8.05467314,-34.94972399,61.0,89.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:56Z,-8.05465582,-34.94971599,61.0,90.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:57Z,-8.05464082,-34.94970699,61.0,89.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:58Z,-8.05462516,-34.94970133,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:25:59Z,-8.05461049,-34.949697,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:00Z,-8.05459717,-34.94969467,61.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:01Z,-8.05458317,-34.94969034,62.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:02Z,-8.05456918,-34.94968701,62.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:03Z,-8.05455418,-34.94968335,62.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:04Z,-8.05453852,-34.94967903,61.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:05Z,-8.0545242,-34.9496727,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:06Z,-8.05451088,-34.94966404,61.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:07Z,-8.05449688,-34.94965738,61.0,87.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:08Z,-8.05448154,-34.94965205,62.0,88.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:09Z,-8.05446589,-34.94964705,61.0,89.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:10Z,-8.05445089,-34.94963973,61.0,89.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:11Z,-8.05443856,-34.94963273,61.0,90.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:12Z,-8.0544269,-34.94962407,61.0,90.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:13Z,-8.05441756,-34.94961175,60.0,91.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:14Z,-8.05440923,-34.94959708,60.0,91.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:15Z,-8.05440223,-34.94958376,61.0,91.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:16Z,-8.05439557,-34.94957309,61.0,91.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:17Z,-8.05438724,-34.94956443,61.0,92.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:18Z,-8.05437791,-34.94955743,61.0,92.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:19Z,-8.05436692,-34.94955078,60.0,92.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:20Z,-8.05435658,-34.94954378,61.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:21Z,-8.05434559,-34.94953645,61.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:22Z,-8.05433526,-34.94952746,60.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:23Z,-8.0543246,-34.94951946,60.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:24Z,-8.05431294,-34.94951413,60.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:25Z,-8.05430328,-34.94951047,61.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:26Z,-8.05429328,-34.94950482,61.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:27Z,-8.05427862,-34.94950015,61.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:28Z,-8.05426162,-34.94949848,61.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:29Z,-8.05424797,-34.94949683,61.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:30Z,-8.05423297,-34.94949516,61.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:31Z,-8.05421764,-34.94949217,61.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:32Z,-8.05420265,-34.94948818,61.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:33Z,-8.05418832,-34.94948285,63.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:34Z,-8.05417466,-34.94947318,63.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:35Z,-8.05416267,-34.94946286,61.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:36Z,-8.05415101,-34.94945252,61.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:37Z,-8.05414035,-34.94944252,62.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:38Z,-8.05413102,-34.94943287,64.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:39Z,-8.05412103,-34.94942487,64.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:40Z,-8.05410969,-34.94941788,64.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:41Z,-8.05409837,-34.94940988,64.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:42Z,-8.05408705,-34.94940021,64.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:43Z,-8.05407605,-34.94938921,64.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:44Z,-8.05406639,-34.94937889,64.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:45Z,-8.05405672,-34.94937122,64.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:46Z,-8.0540474,-34.94936423,64.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:47Z,-8.05403707,-34.9493569,64.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:48Z,-8.05402641,-34.94934956,64.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:49Z,-8.05401674,-34.94934257,64.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:50Z,-8.05400542,-34.94933524,63.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:51Z,-8.0539921,-34.94932825,63.0,94.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:52Z,-8.05397844,-34.94932325,63.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:53Z,-8.05396311,-34.94931693,63.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:54Z,-8.05394911,-34.94931226,63.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:55Z,-8.05393377,-34.94930627,63.0,95.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:56Z,-8.05391844,-34.94929695,63.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:57Z,-8.05390412,-34.94928661,63.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:58Z,-8.05389245,-34.94927729,62.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:26:59Z,-8.05388313,-34.94926896,62.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:00Z,-8.0538708,-34.94926229,62.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:01Z,-8.0538568,-34.94925497,63.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:02Z,-8.0538428,-34.94924631,63.0,96.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:03Z,-8.05383047,-34.94923664,63.0,97.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:04Z,-8.05381681,-34.94922799,62.0,98.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:05Z,-8.05380216,-34.94921999,62.0,98.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:06Z,-8.0537885,-34.94921233,62.0,98.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:07Z,-8.0537755,-34.949205,62.0,98.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:08Z,-8.05376218,-34.949198,62.0,98.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:09Z,-8.05375019,-34.94919167,63.0,98.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:10Z,-8.05373752,-34.94918502,64.0,99.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:11Z,-8.05372719,-34.94917869,63.0,99.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:12Z,-8.05371553,-34.9491727,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:13Z,-8.05370253,-34.94916637,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:14Z,-8.05368986,-34.94916005,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:15Z,-8.05367687,-34.94915339,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:16Z,-8.05366422,-34.94914539,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:17Z,-8.05365055,-34.94913772,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:18Z,-8.05363689,-34.94912907,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:19Z,-8.05362323,-34.94912241,63.0,100.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:20Z,-8.05360857,-34.94911774,63.0,99.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:21Z,-8.05359457,-34.94911475,64.0,103.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:22Z,-8.05358391,-34.94911076,63.0,104.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:23Z,-8.05357059,-34.9491041,64.0,104.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:24Z,-8.05355592,-34.94909444,63.0,104.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:25Z,-8.05354192,-34.94908444,63.0,104.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:26Z,-8.05352893,-34.94907312,63.0,104.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:27Z,-8.0535136,-34.94906413,63.0,105.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:28Z,-8.05349893,-34.94905679,63.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:29Z,-8.05348561,-34.9490508,63.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:30Z,-8.05347461,-34.94904515,63.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:31Z,-8.05346529,-34.94903882,63.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:32Z,-8.05345695,-34.94903116,63.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:33Z,-8.0534493,-34.9490215,63.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:34Z,-8.05344197,-34.94901117,62.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:35Z,-8.05343497,-34.94900017,62.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:36Z,-8.05342797,-34.94898917,62.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:37Z,-8.05341964,-34.94897984,62.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:38Z,-8.05341064,-34.94897052,62.0,107.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:39Z,-8.05340031,-34.94896285,62.0,109.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:40Z,-8.05338865,-34.94895552,62.0,110.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:41Z,-8.05337566,-34.94894953,62.0,111.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:42Z,-8.05336533,-34.94894321,62.0,111.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:43Z,-8.05335667,-34.94893587,62.0,111.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:44Z,-8.05334734,-34.94892787,62.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:45Z,-8.05333768,-34.94892222,62.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:46Z,-8.05332702,-34.94891723,62.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:47Z,-8.05331569,-34.9489139,63.0,111.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:48Z,-8.05330302,-34.94891124,63.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:49Z,-8.05329003,-34.94891025,63.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:50Z,-8.05327603,-34.94891025,63.0,115.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:51Z,-8.05326104,-34.9489109,61.0,117.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:52Z,-8.05324571,-34.94891123,60.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:53Z,-8.05323038,-34.9489099,60.0,116.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:54Z,-8.05321504,-34.94890558,60.0,113.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:55Z,-8.05320172,-34.94890058,60.0,113.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:56Z,-8.05318873,-34.94889558,63.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:57Z,-8.05317506,-34.94889058,62.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:58Z,-8.05316274,-34.94888626,62.0,113.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:27:59Z,-8.05315107,-34.94888159,61.0,113.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:28:00Z,-8.05313941,-34.9488756,62.0,112.0
2022-11-15T22:25:14Z,walk,2022-11-15T22:28:01Z,-8.05312875,-34.9488686,62.0,112.0
