activity_id,sport_type,timestamp,latitude,longitude,cadence,speed,heart_rate
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:04Z,-8.048175,-34.950395,89,0.0,
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:05Z,-8.04817368,-34.95040099,88,0.0,
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:06Z,-8.04817002,-34.95041031,88,0.0,
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:07Z,-8.04816235,-34.95041465,87,0.0,
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:09Z,-8.04817502,-34.95056331,88,0.0,100.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:10Z,-8.04818034,-34.95058897,88,0.0,100.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:11Z,-8.04817568,-34.95061429,88,0.0,100.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:12Z,-8.04816769,-34.95063929,88,0.0,99.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:13Z,-8.04815936,-34.95066163,88,1.090000033378601,99.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:14Z,-8.04814971,-34.95068262,88,2.4600000381469727,99.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:15Z,-8.04814104,-34.95070395,89,2.759999990463257,100.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:16Z,-8.04813271,-34.95072461,88,2.7699999809265137,101.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:17Z,-8.04812238,-34.95074426,88,2.7699999809265137,101.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:18Z,-8.04810906,-34.95076093,88,2.7699999809265137,102.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:19Z,-8.04809239,-34.95077559,88,2.7200000286102295,105.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:20Z,-8.04807307,-34.95078859,89,2.640000104904175,105.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:21Z,-8.04805275,-34.95079892,89,2.630000114440918,106.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:22Z,-8.04802941,-34.95080524,89,2.609999895095825,116.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:23Z,-8.04800409,-34.95080923,89,2.609999895095825,116.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:24Z,-8.04797742,-34.95081123,88,2.5999999046325684,117.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:25Z,-8.04794976,-34.95081058,88,2.5899999141693115,119.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:26Z,-8.04792243,-34.95080824,88,2.5999999046325684,123.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:27Z,-8.04789443,-34.95080158,89,2.6500000953674316,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:28Z,-8.04786843,-34.95079591,89,2.7100000381469727,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:29Z,-8.0478421,-34.95079024,89,2.7100000381469727,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:30Z,-8.04781744,-34.95078559,89,2.799999952316284,129.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:31Z,-8.04779211,-34.95077825,89,2.859999895095825,130.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:32Z,-8.04776611,-34.9507696,88,2.859999895095825,130.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:33Z,-8.04773945,-34.9507596,88,2.880000114440918,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:34Z,-8.04771112,-34.95074761,88,2.890000104904175,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:35Z,-8.04768445,-34.95073795,88,2.890000104904175,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:36Z,-8.04766013,-34.95073095,88,2.890000104904175,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:37Z,-8.04763546,-34.95072229,88,2.9200000762939453,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:38Z,-8.04760846,-34.95071264,88,2.890000104904175,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:39Z,-8.04758047,-34.95070365,88,2.859999895095825,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:40Z,-8.04755182,-34.95069631,89,2.859999895095825,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:41Z,-8.04752282,-34.95069032,89,2.859999895095825,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:42Z,-8.04749416,-34.95068532,89,2.819999933242798,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:43Z,-8.04746716,-34.950682,89,2.8299999237060547,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:44Z,-8.04744116,-34.95067834,89,2.8399999141693115,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:45Z,-8.04741617,-34.95067569,89,2.8399999141693115,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:46Z,-8.04738684,-34.95067002,89,2.8399999141693115,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:47Z,-8.0473545,-34.95066102,89,2.8399999141693115,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:48Z,-8.04732185,-34.9506487,88,2.8399999141693115,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:49Z,-8.04729185,-34.95063803,88,2.8499999046325684,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:50Z,-8.04726286,-34.95063003,88,2.859999895095825,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:51Z,-8.0472352,-34.95062436,90,2.869999885559082,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:52Z,-8.04720653,-34.95062237,90,2.890000104904175,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:53Z,-8.0471772,-34.95061837,90,2.890000104904175,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:54Z,-8.04714954,-34.95061505,90,2.890000104904175,124.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:55Z,-8.04712422,-34.95061238,89,2.9000000953674316,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:56Z,-8.04709989,-34.95060939,89,2.9100000858306885,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:57Z,-8.04707655,-34.95060607,89,2.9200000762939453,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:59Z,-8.04705456,-34.95060374,89,2.9200000762939453,127.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:29:59Z,-8.04703124,-34.95060008,89,2.9200000762939453,127.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:00Z,-8.04700624,-34.95059642,90,2.9200000762939453,127.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:01Z,-8.04698125,-34.95059142,90,2.9100000858306885,127.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:02Z,-8.04695592,-34.95058676,90,2.9000000953674316,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:03Z,-8.04692993,-34.95058176,89,2.9000000953674316,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:04Z,-8.04690526,-34.95057777,89,2.890000104904175,127.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:05Z,-8.04688226,-34.95057478,89,2.880000114440918,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:06Z,-8.04685926,-34.95057211,89,2.880000114440918,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:07Z,-8.0468356,-34.95056879,89,2.869999885559082,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:08Z,-8.04681395,-34.95056512,89,2.859999895095825,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:09Z,-8.04679028,-34.95056146,90,2.8499999046325684,125.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:10Z,-8.04676728,-34.95055714,90,2.8399999141693115,126.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:11Z,-8.04674362,-34.95055314,89,2.8299999237060547,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:12Z,-8.04671897,-34.95054882,89,2.8299999237060547,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:13Z,-8.0466943,-34.95054415,89,2.809999942779541,129.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:14Z,-8.0466693,-34.95054015,89,2.799999952316284,130.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:15Z,-8.04664463,-34.95053683,90,2.799999952316284,131.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:16Z,-8.04662131,-34.9505325,90,2.7899999618530273,132.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:17Z,-8.04659799,-34.95052784,90,2.7799999713897705,132.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:18Z,-8.04657465,-34.95052151,90,2.7799999713897705,132.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:19Z,-8.04655132,-34.95051485,89,2.7699999809265137,131.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:20Z,-8.04652966,-34.95050886,88,2.7699999809265137,131.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:21Z,-8.04651001,-34.95050653,86,2.759999990463257,131.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:22Z,-8.04650301,-34.95050986,86,2.75,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:23Z,-8.04650533,-34.95051219,87,2.740000009536743,128.0
2025-04-08T23:28:51Z,Run,2025-04-08T23:30:24Z,-8.04651233,-34.95051618,87,2.740000009536743,128.0
