activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence,duration_seconds
2024-05-30T21:55:19Z,run,2024-05-30 21:55:21+00:00,-8.05280333,-34.94844667,100,0.0,,0.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:22+00:00,-8.05280866,-34.94844866,100,0.0,,1.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:23+00:00,-8.05282632,-34.94844932,98,0.0,,2.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:24+00:00,-8.05284998,-34.94844799,98,0.0,,3.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:25+00:00,-8.05287431,-34.94845165,99,0.0,,4.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:26+00:00,-8.0528963,-34.94845865,99,0.0,,5.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:27+00:00,-8.05291364,-34.94847165,99,0.0,,6.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:28+00:00,-8.05292696,-34.9484933,100,0.0,,7.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:29+00:00,-8.05294096,-34.94851663,105,0.0,88.0,8.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:30+00:00,-8.05295496,-34.94853796,107,0.0,,9.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:31+00:00,-8.05297029,-34.94855729,108,1.190000057220459,,10.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:32+00:00,-8.05298628,-34.94857428,108,2.430000066757202,88.0,11.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:33+00:00,-8.05300162,-34.94859194,108,2.430000066757202,88.0,12.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:34+00:00,-8.05301527,-34.94860861,112,2.4700000286102295,87.0,13.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:35+00:00,-8.05303027,-34.94862494,115,2.5,87.0,14.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:36+00:00,-8.05304661,-34.94864027,115,2.509999990463257,87.0,15.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:37+00:00,-8.05306393,-34.94865493,116,2.509999990463257,87.0,16.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:38+00:00,-8.0530816,-34.94866959,116,2.5,87.0,17.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:39+00:00,-8.0530996,-34.94868424,116,2.5,87.0,18.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:40+00:00,-8.05311725,-34.94869824,116,2.5,87.0,19.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:41+00:00,-8.05313492,-34.94871357,116,2.490000009536743,88.0,20.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:42+00:00,-8.05315391,-34.94872857,117,2.4800000190734863,88.0,21.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:43+00:00,-8.05317458,-34.94874356,118,2.490000009536743,88.0,22.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:44+00:00,-8.05319523,-34.94875756,118,2.5,88.0,23.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:45+00:00,-8.05321523,-34.94877089,118,2.5,88.0,24.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:46+00:00,-8.05323422,-34.94878355,119,2.509999990463257,88.0,25.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:47+00:00,-8.05325255,-34.94879655,119,2.509999990463257,88.0,26.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:48+00:00,-8.05327021,-34.9488112,119,2.509999990463257,88.0,27.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:49+00:00,-8.05328687,-34.9488272,119,2.509999990463257,88.0,28.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:50+00:00,-8.0533042,-34.94884286,120,2.509999990463257,89.0,29.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:51+00:00,-8.05332254,-34.94885753,120,2.509999990463257,89.0,30.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:52+00:00,-8.05334187,-34.94887153,120,2.509999990463257,88.0,31.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:53+00:00,-8.05336186,-34.94888219,121,2.509999990463257,88.0,32.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:54+00:00,-8.05338119,-34.94888852,122,2.5,88.0,33.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:55+00:00,-8.05340152,-34.94889151,122,2.5,88.0,34.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:56+00:00,-8.05342218,-34.9488925,122,2.509999990463257,89.0,35.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:57+00:00,-8.05344284,-34.94889615,122,2.509999990463257,89.0,36.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:58+00:00,-8.05346017,-34.94890315,122,2.490000009536743,89.0,37.0
2024-05-30T21:55:19Z,run,2024-05-30 21:55:59+00:00,-8.05347651,-34.94891281,122,2.4600000381469727,88.0,38.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:00+00:00,-8.05349216,-34.94892381,121,2.440000057220459,87.0,39.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:01+00:00,-8.0535085,-34.94893513,120,2.4000000953674316,87.0,40.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:02+00:00,-8.05352583,-34.94894547,120,2.380000114440918,87.0,41.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:03+00:00,-8.0535435,-34.94895613,120,2.380000114440918,87.0,42.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:04+00:00,-8.05356116,-34.94896713,120,2.369999885559082,88.0,43.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:05+00:00,-8.05357982,-34.94897813,120,2.369999885559082,88.0,44.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:06+00:00,-8.05359848,-34.94898979,121,2.369999885559082,88.0,45.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:07+00:00,-8.05361614,-34.94900278,121,2.369999885559082,88.0,46.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:08+00:00,-8.05363447,-34.94901578,121,2.369999885559082,88.0,47.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:09+00:00,-8.05365247,-34.94902911,121,2.369999885559082,88.0,48.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:10+00:00,-8.0536718,-34.94904177,122,2.380000114440918,88.0,49.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:11+00:00,-8.05369012,-34.94905477,122,2.380000114440918,88.0,50.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:12+00:00,-8.05370846,-34.94906743,122,2.390000104904175,88.0,51.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:13+00:00,-8.05372811,-34.94908109,121,2.390000104904175,88.0,52.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:14+00:00,-8.0537481,-34.94909476,121,2.4000000953674316,88.0,53.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:15+00:00,-8.05376777,-34.94910742,121,2.4000000953674316,88.0,54.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:16+00:00,-8.05378744,-34.94911942,121,2.4000000953674316,88.0,55.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:17+00:00,-8.05380677,-34.94913141,121,2.4100000858306885,88.0,56.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:18+00:00,-8.05382643,-34.94914507,123,2.4200000762939453,88.0,57.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:19+00:00,-8.05384609,-34.94915874,123,2.4200000762939453,88.0,58.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:20+00:00,-8.05386575,-34.94917207,123,2.430000066757202,87.0,59.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:21+00:00,-8.05388508,-34.9491864,123,2.430000066757202,87.0,60.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:22+00:00,-8.05390241,-34.94920172,123,2.440000057220459,88.0,61.0
2024-05-30T21:55:19Z,run,2024-05-30 21:56:23+00:00,-8.05392007,-34.94921671,123,2.450000047683716,88.0,62.0
